"Rat_EntrezGene.ID","Mouse_EntrezGene.ID","Log2FC_estimate","SE","pval","CI_lb","CI_ub","Number_Of_Comparisons","FDR","MouseVsRat_EntrezGene.ID","Mouse_Symbol","Mouse_Genetic.Location","Mouse_Genome.Coordinates..mouse..GRCm39.human..GRCh38.","Mouse_Name","Rat_Symbol","Rat_Genetic.Location","Rat_Genome.Coordinates..mouse..GRCm39.human..GRCh38.","Rat_Name"
"309186","108101",1.00596553127699,0.514149945972919,0.0503991500871106,-0.00174984548314816,2.01368090803712,8,0.168667631025581,"108101_309186","Fermt3","Chr19  cM","Chr19:6976326-6996837(-)","fermitin family member 3","Fermt3","Chr1 q43",NA,"FERM domain containing kindlin 3"
"305938","219140",1.02381831685388,0.524107489465273,0.0507661741408403,-0.00341348652576001,2.05105012023352,8,0.169316728526553,"219140_305938","Spata13","Chr14  cM","Chr14:60871450-61002005(+)","spermatogenesis associated 13","Spata13","Chr15 p12",NA,"spermatogenesis associated 13"
"78965","12977",1.09815945675309,0.565466410056689,0.052132029098521,-0.0101343414251767,2.20645325493136,8,0.171014305842913,"12977_78965","Csf1","Chr3  cM","Chr3:107648364-107667785(-)","colony stimulating factor 1 (macrophage)","Csf1","Chr2 q34",NA,"colony stimulating factor 1"
"29624","11690",1.24047487064887,0.640470227220596,0.0527674790940798,-0.0148237078736784,2.49577344917143,8,0.172136866256889,"11690_29624","Alox5ap","Chr5  cM","Chr5:149201814-149224963(+)","arachidonate 5-lipoxygenase activating protein","Alox5ap","Chr12 p11",NA,"arachidonate 5-lipoxygenase activating protein"
NA,"14595",1.12584188377958,0.584458772845301,0.0540671497050133,-0.0196762614456851,2.27136002900485,8,0.17477652553405,"14595_NA","B4galt1","Chr4  cM","Chr4:40804602-40854005(-)","UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1",NA,NA,NA,NA
"295342","11853",1.2793420030897,0.664964080705576,0.0543637995448445,-0.0239636461060184,2.58264765228541,8,0.175031460942941,"11853_295342","Rhoc","Chr3  cM","Chr3:104696350-104701775(+)","ras homolog family member C","Rhoc","Chr2 q34",NA,"ras homolog family member C"
NA,"17087",1.04835009884831,0.565770848933147,0.0638882576643482,-0.0605403885633089,2.15724058625993,8,0.189181282858318,"17087_NA","Ly96","Chr1  cM","Chr1:16758680-16779829(+)","lymphocyte antigen 96",NA,NA,NA,NA
"301570","109032",1.11763162258292,0.624596912029581,0.073556111667235,-0.106555829849994,2.34181907501583,8,0.202991271661321,"109032_301570","Sp110","Chr1  cM","Chr1:85504620-85526538(-)","Sp110 nuclear body protein","Sp110","Chr9 q35",NA,"SP110 nuclear body protein"
"683206","21929",1.21763669479815,0.680886499457601,0.0737258750171565,-0.1168763216983,2.5521497112946,8,0.20329110439243,"21929_683206","Tnfaip3","Chr10  cM","Chr10:18876658-18891158(-)","tumor necrosis factor, alpha-induced protein 3","Tnfaip3","Chr1",NA,"TNF alpha induced protein 3"
"312373","107569",1.00120010561387,0.624467490782947,0.108871483475157,-0.222733685836807,2.22513389706454,8,0.252495213057449,"107569_312373","Nt5c3","Chr6  cM","Chr6:56859385-56900917(-)","5'-nucleotidase, cytosolic III","Nt5c3a","Chr4 q24",NA,"5'-nucleotidase, cytosolic IIIA"
