"Rat_EntrezGene.ID","Mouse_EntrezGene.ID","Log2FC_estimate","SE","pval","CI_lb","CI_ub","Number_Of_Comparisons","FDR","MouseVsRat_EntrezGene.ID","Mouse_Symbol","Mouse_Genetic.Location","Mouse_Genome.Coordinates..mouse..GRCm39.human..GRCh38.","Mouse_Name","Rat_Symbol","Rat_Genetic.Location","Rat_Genome.Coordinates..mouse..GRCm39.human..GRCh38.","Rat_Name"
"499322","107373",0.951012385526905,0.487538836381985,0.0510999758128522,-0.00454617484635211,1.90657094590016,8,0.169862311337925,"107373_499322","Fam111a","Chr19  cM","Chr19:12550874-12567133(+)","family with sequence similarity 111, member A","Fam111a","Chr1 q43",NA,"FAM111 trypsin like peptidase A"
"25192","80782",0.877396367010698,0.450699126452932,0.0515652881734916,-0.00595768870071156,1.76075042272211,8,0.170580707658277,"80782_25192","Klrb1b","Chr6  cM","Chr6:128790669-128803278(-)","killer cell lectin-like receptor subfamily B member 1B","Klrb1b","Chr4 q42",NA,"killer cell lectin like receptor B1B"
"170897","20698",0.503853193705089,0.259287516619525,0.0519893470681349,-0.00434100051001096,1.01204738792019,8,0.170995944097864,"20698_170897","Sphk1","Chr11  cM","Chr11:116421751-116427501(+)","sphingosine kinase 1","Sphk1","Chr10 q32.1-q32.2",NA,"sphingosine kinase 1"
"78965","12977",1.09815945675309,0.565466410056689,0.052132029098521,-0.0101343414251767,2.20645325493136,8,0.171014305842913,"12977_78965","Csf1","Chr3  cM","Chr3:107648364-107667785(-)","colony stimulating factor 1 (macrophage)","Csf1","Chr2 q34",NA,"colony stimulating factor 1"
"89813","27273",0.925096542410492,0.476456442602484,0.0521833272739973,-0.00874092529245263,1.85893401011344,8,0.171068907520155,"27273_89813","Pdk4","Chr6  cM","Chr6:5483351-5496278(-)","pyruvate dehydrogenase kinase, isoenzyme 4","Pdk4","Chr4 q21",NA,"pyruvate dehydrogenase kinase 4"
"260416","52502",0.500595614477133,0.258398848695066,0.0527089068953076,-0.0058568226118122,1.00704805156608,8,0.172024759082765,"52502_260416","Carhsp1","Chr16  cM","Chr16:8476444-8490017(-)","calcium regulated heat stable protein 1","Carhsp1","Chr10 q12",NA,"calcium regulated heat stable protein 1"
"29624","11690",1.24047487064887,0.640470227220596,0.0527674790940798,-0.0148237078736784,2.49577344917143,8,0.172136866256889,"11690_29624","Alox5ap","Chr5  cM","Chr5:149201814-149224963(+)","arachidonate 5-lipoxygenase activating protein","Alox5ap","Chr12 p11",NA,"arachidonate 5-lipoxygenase activating protein"
"29221","11846",0.666930830273883,0.344582905407239,0.0529323070599231,-0.00843925401247747,1.34230091456024,8,0.172449066977138,"11846_29221","Arg1","Chr10  cM","Chr10:24791105-24803368(-)","arginase, liver","Arg1","Chr1 p12",NA,"arginase 1"
"81635","56417",0.648595119702108,0.336561925765595,0.0539647133419806,-0.0110541333659013,1.30824437277012,8,0.174672031929816,"56417_81635","Adar","Chr3  cM","Chr3:89622329-89660753(+)","adenosine deaminase, RNA-specific","Adar","Chr2 q34",NA,"adenosine deaminase, RNA-specific"
"295061","17112",0.63264103791857,0.328336228877789,0.0540034993147862,-0.0108861455015956,1.27616822133874,8,0.174740894832118,"17112_295061","Tm4sf1","Chr3  cM","Chr3:57193032-57209409(-)","transmembrane 4 superfamily member 1","Tm4sf1","Chr2 q26",NA,"transmembrane 4 L six family member 1"
NA,"14595",1.12584188377958,0.584458772845301,0.0540671497050133,-0.0196762614456851,2.27136002900485,8,0.17477652553405,"14595_NA","B4galt1","Chr4  cM","Chr4:40804602-40854005(-)","UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1",NA,NA,NA,NA
"295342","11853",1.2793420030897,0.664964080705576,0.0543637995448445,-0.0239636461060184,2.58264765228541,8,0.175031460942941,"11853_295342","Rhoc","Chr3  cM","Chr3:104696350-104701775(+)","ras homolog family member C","Rhoc","Chr2 q34",NA,"ras homolog family member C"
NA,"329735",-0.550370160377058,0.286078132677471,0.0543739381624529,-1.11107299718937,0.0103326764352555,8,0.175031460942941,"329735_NA",NA,NA,NA,NA,NA,NA,NA,NA
"246760","17135",0.511377327924027,0.265990515357224,0.0545378820841231,-0.00995450240538054,1.03270915825344,8,0.175332965630626,"17135_246760","Mafk","Chr5  cM","Chr5:139777291-139788409(+)","v-maf musculoaponeurotic fibrosarcoma oncogene family, protein K (avian)","Mafk","Chr12 q11",NA,"MAF bZIP transcription factor K"
"64569","16988",0.579780868466095,0.30175463742266,0.0546856787563098,-0.0116473530502609,1.17120908998245,8,0.17558184952034,"16988_64569","Lst1","Chr17  cM","Chr17:35404071-35407415(-)","leukocyte specific transcript 1","Lst1","Chr20 p12",NA,"leukocyte specific transcript 1"
"311406","13537",0.555742205549107,0.289604736838019,0.0549883912274367,-0.0118726484056099,1.12335705950382,8,0.176208934448693,"13537_311406","Dusp2","Chr2  cM","Chr2:127178079-127180296(+)","dual specificity phosphatase 2","Dusp2","Chr3 q36",NA,"dual specificity phosphatase 2"
"24915","30794",0.678957447583532,0.354149814482825,0.0552191897898495,-0.015163433934346,1.37307832910141,8,0.176273926715582,"30794_24915","Pdlim4","Chr11  cM","Chr11:53945754-53959840(-)","PDZ and LIM domain 4","Pdlim4","Chr10",NA,"PDZ and LIM domain 4"
"81503","14825",0.58051073070476,0.303378271771472,0.0556855879637714,-0.0140997556593303,1.17512121706885,8,0.177078452686971,"14825_81503","Cxcl1","Chr5  cM","Chr5:91039100-91040974(+)","C-X-C motif chemokine ligand 1","Cxcl1","Chr14 p22",NA,"C-X-C motif chemokine ligand 1"
"502300","381845",0.746834472010918,0.392012116395213,0.0567630324787769,-0.0214951576270239,1.51516410164886,8,0.178574495934967,"381845_502300","Rnf225","Chr7  cM","Chr7:12661343-12664999(+)","ring finger protein 225","Rnf225","Chr1 q21",NA,"ring finger protein 225"
"304881","240832",0.821543987359421,0.431462689423151,0.0568984049888244,-0.0241073445827465,1.66719531930159,8,0.178820905181293,"240832_304881","Tor1aip2","Chr1  cM","Chr1:155911410-155944607(+)","torsin A interacting protein 2","Tor1aip2","Chr13 q22",NA,"torsin 1A interacting protein 2"
"298374","230596",0.562373897050344,0.296268458021413,0.0576710253300818,-0.0183016104268422,1.14304940452753,8,0.179491307638531,"230596_298374","Prpf38a","Chr4  cM","Chr4:108422064-108436533(-)","PRP38 pre-mRNA processing factor 38 (yeast) domain containing A","Prpf38a","Chr5 q34",NA,"pre-mRNA processing factor 38A"
"366960","17133",0.988510013868925,0.521141354720812,0.0578520358576883,-0.0329082722382806,2.00992829997613,8,0.179491307638531,"17133_366960","Maff","Chr15  cM","Chr15:79230821-79243276(+)","v-maf musculoaponeurotic fibrosarcoma oncogene family, protein F (avian)","Maff","Chr7 q34",NA,"MAF bZIP transcription factor F"
"58917","15458",0.725568136629693,0.382948522024088,0.058133690543717,-0.0249971744703631,1.47613344772975,8,0.179880960600233,"15458_58917","Hpx","Chr7  cM","Chr7:105240818-105249323(-)","hemopexin","Hpx","Chr1 q32",NA,"hemopexin"
"680611","12051",0.807184204313027,0.426068206586932,0.0581593009102645,-0.0278941355549314,1.64226254418099,8,0.179887534400475,"12051_680611","Bcl3","Chr7  cM","Chr7:19542387-19556691(-)","B cell leukemia/lymphoma 3","Bcl3","Chr1 q21",NA,"BCL3, transcription coactivator"
"289632","66681",0.601414110065109,0.317757098383455,0.0583997655318075,-0.0213783585984126,1.22420657872863,8,0.179934859269146,"66681_289632","Pgm2","Chr5  cM","Chr5:64250293-64285694(+)","phosphoglucomutase 2","Pgm2","Chr14 p11",NA,"phosphoglucomutase 2"
"303292","11736",0.915300609575359,0.484151926548539,0.0586879765748934,-0.0336197295054581,1.86422094865618,8,0.180365666227552,"11736_303292","Ankfy1","Chr11  cM","Chr11:72580832-72662972(+)","ankyrin repeat and FYVE domain containing 1","Ankfy1","Chr10 q24",NA,"ankyrin repeat and FYVE domain containing 1"
"683163","21949",0.840643968656555,0.445045716622307,0.0589060984161262,-0.031629607396985,1.71291754471009,8,0.180689286625738,"21949_683163","Tnfsf8","Chr4  cM","Chr4:63749545-63779584(-)","tumor necrosis factor (ligand) superfamily, member 8","Tnfsf8","Chr5",NA,"TNF superfamily member 8"
"171045","17392",0.846997822346161,0.449656187247847,0.059611447274386,-0.0343121100852188,1.72830775477754,8,0.182417243897914,"17392_171045","Mmp3","Chr9  cM","Chr9:7445822-7455975(+)","matrix metallopeptidase 3","Mmp3","Chr8 q11",NA,"matrix metallopeptidase 3"
"311426","20612",0.775004594443097,0.412103557651727,0.0600254783671736,-0.0327035364551139,1.58271272534131,8,0.183178669304595,"20612_311426","Siglec1","Chr2  cM","Chr2:130911140-130928685(-)","sialic acid binding Ig-like lectin 1, sialoadhesin","Siglec1","Chr3 q36",NA,"sialic acid binding Ig like lectin 1"
"361065","57784",0.530515054784203,0.283050613890013,0.0608923535887031,-0.0242539542421752,1.08528406381058,8,0.184510284407404,"57784_361065","Bin3","Chr14  cM","Chr14:70337538-70375413(+)","bridging integrator 3","Bin3","Chr15 p11",NA,"bridging integrator 3"
"304091","16155",0.897563064741228,0.480401427752691,0.0617118351828736,-0.044006431775667,1.83913256125812,8,0.185712425600089,"16155_304091","Il10rb","Chr16  cM","Chr16:91203166-91222718(+)","interleukin 10 receptor, beta","Il10rb","Chr11 q11",NA,"interleukin 10 receptor subunit beta"
"29517","20393",0.580260697407341,0.311176146118727,0.0622187175492915,-0.0296333418333364,1.19015473664802,8,0.186559935564324,"20393_29517","Sgk1","Chr10  cM","Chr10:21758083-21875802(+)","serum/glucocorticoid regulated kinase 1","Sgk1","Chr1 p12",NA,"serum/glucocorticoid regulated kinase 1"
"301418","68115",0.519075973949297,0.278714417983334,0.0625476176300058,-0.0271942472700796,1.06534619516867,8,0.186945408957754,"68115_301418","Maip1","Chr1  cM","Chr1:57445487-57457112(+)","matrix AAA peptidase interacting protein 1","Maip1","Chr9 q31",NA,"matrix AAA peptidase interacting protein 1"
"83521","56437",0.551678771258416,0.296941537773046,0.0631874792361943,-0.0303159482906933,1.13367349080753,8,0.187983672053664,"56437_83521","Rrad","Chr8  cM","Chr8:105354702-105357959(-)","Ras-related associated with diabetes","Rrad","Chr19 p14",NA,"RRAD, Ras related glycolysis inhibitor and calcium channel regulator"
"494194","16633",0.743350139386247,0.400212374020908,0.0632558025473187,-0.0410516998620061,1.5277519786345,8,0.187983672053664,"16633_494194","Klra2","Chr6  cM","Chr6:131196186-131224325(-)","killer cell lectin-like receptor, subfamily A, member 2","Klra2","Chr4 q42",NA,"killer cell lectin-like receptor, subfamily A, member 2"
"59103","64292",0.651393476952633,0.350771966160751,0.0633071242681147,-0.0361069435087423,1.33889389741401,8,0.188074365308579,"64292_59103","Ptges","Chr2  cM","Chr2:30779483-30793309(-)","prostaglandin E synthase","Ptges","Chr3 p12",NA,"prostaglandin E synthase"
NA,"17087",1.04835009884831,0.565770848933147,0.0638882576643482,-0.0605403885633089,2.15724058625993,8,0.189181282858318,"17087_NA","Ly96","Chr1  cM","Chr1:16758680-16779829(+)","lymphocyte antigen 96",NA,NA,NA,NA
"297596","16768",0.661369182373595,0.357179600489565,0.0640770737198481,-0.0386899705983568,1.36142833534555,8,0.189665405429578,"16768_297596","Lag3","Chr6  cM","Chr6:124881324-124888668(-)","lymphocyte-activation gene 3","Lag3","Chr4 q42",NA,"lymphocyte activating 3"
"116632","17961",0.501514481126543,0.270925471147204,0.0641528632095263,-0.0294896848165231,1.03251864706961,8,0.189667542180617,"17961_116632","Nat2","Chr8  cM","Chr8:67947510-67955236(+)","N-acetyltransferase 2 (arylamine N-acetyltransferase)","Nat2","Chr16 p14",NA,"N-acetyltransferase 2"
"317578","74131",0.62432001051581,0.337845943120704,0.0646106041546948,-0.0378458703237361,1.28648589135536,8,0.190528728977453,"74131_317578","Sash3","ChrX  cM","ChrX:47235313-47250442(+)","SAM and SH3 domain containing 3","Sash3","ChrX q36",NA,"SAM and SH3 domain containing 3"
"24165","11486",0.93817376672354,0.50779216725835,0.0646667990849655,-0.0570805927343666,1.93342812618145,8,0.190581803918745,"11486_24165","Ada","Chr2  cM","Chr2:163568504-163592159(-)","adenosine deaminase","Ada","Chr3 q42",NA,"adenosine deaminase"
"314654","17916",0.751873406986594,0.407491006849571,0.0650187994701288,-0.0467942904625301,1.55054110443572,8,0.191280247615688,"17916_314654","Myo1f","Chr17  cM","Chr17:33774681-33826738(+)","myosin IF","Myo1f","Chr7 q11-q13",NA,"myosin IF"
NA,"18733",0.530974361230562,0.287879732293892,0.065120323271261,-0.0332595459444984,1.09520826840562,8,0.191416597188242,"18733_NA","Pirb","Chr7  cM","Chr7:3715504-3723381(-)","paired Ig-like receptor B",NA,NA,NA,NA
"311546","72119",0.747017209368381,0.40596058070115,0.0657502508047029,-0.0486509079488386,1.5426853266856,8,0.192605250780977,"72119_311546","Tpx2","Chr2  cM","Chr2:152689884-152737241(+)","TPX2, microtubule-associated","Tpx2","Chr3 q41",NA,"TPX2, microtubule nucleation factor"
"287673","12775",0.541418798637753,0.294395821878372,0.0659027555677713,-0.035586409442926,1.11842400671843,8,0.192744313543608,"12775_287673","Ccr7","Chr11  cM","Chr11:99035025-99045903(-)","C-C motif chemokine receptor 7","Ccr7","Chr10 q31",NA,"C-C motif chemokine receptor 7"
"24494","16176",0.533251855666347,0.290271061038983,0.0661977328713022,-0.0356689697242865,1.10217268105698,8,0.193223918427655,"16176_24494","Il1b","Chr2  cM","Chr2:129206490-129213059(-)","interleukin 1 beta","Il1b","Chr3 q36",NA,"interleukin 1 beta"
"304485","74096",0.590989221778115,0.322212518665686,0.0666302892357798,-0.0405357101745696,1.2225141537308,8,0.194132454389444,"74096_304485","Hvcn1","Chr5  cM","Chr5:122344872-122380360(+)","hydrogen voltage-gated channel 1","Hvcn1","Chr12 q16",NA,"hydrogen voltage-gated channel 1"
"298518","12986",0.734141495767198,0.401009644279458,0.0671404397450924,-0.0518229644737574,1.52010595600815,8,0.194765827969848,"12986_298518","Csf3r","Chr4  cM","Chr4:125918343-125938233(+)","colony stimulating factor 3 receptor","Csf3r","Chr5 q36",NA,"colony stimulating factor 3 receptor"
"64625","12122",0.86990095691123,0.475322852559708,0.0672310225266257,-0.0617147151346404,1.8015166289571,8,0.194886974481556,"12122_64625","Bid","Chr6  cM","Chr6:120870080-120894074(-)","BH3 interacting domain death agonist","Bid","Chr4 q42",NA,"BH3 interacting domain death agonist"
"24856","22139",-0.697220599973175,0.381447574782409,0.0675753529235617,-1.44484410853685,0.0504029085904959,8,0.195289443042057,"22139_24856","Ttr","Chr18  cM","Chr18:20798337-20807378(+)","transthyretin","Ttr","Chr18 p12",NA,"transthyretin"
"25084","16190",0.912025423426276,0.499628227348768,0.0679394647925016,-0.0672279078368997,1.89127875468945,8,0.195944485307622,"16190_25084","Il4ra","Chr7  cM","Chr7:125151443-125178646(+)","interleukin 4 receptor, alpha","Il4r","Chr1 q36",NA,"interleukin 4 receptor"
"292657","20514",0.626476578766512,0.343311610480316,0.068030533453596,-0.046401813249351,1.29935497078238,8,0.195985485285027,"20514_292657","Slc1a5","Chr7  cM","Chr7:16515265-16532199(+)","solute carrier family 1 (neutral amino acid transporter), member 5","Slc1a5","Chr1 q21",NA,"solute carrier family 1 member 5"
"499660","20753",0.719759329637543,0.394487402366073,0.0680699830607431,-0.0534217713547211,1.49294043062981,8,0.196037622211589,"20753_499660","Sprr1a","Chr3  cM","Chr3:92391261-92393188(-)","small proline-rich protein 1A","Sprr1a","Chr2 q34",NA,"small proline-rich protein 1A"
"312478","16950",0.735067016267166,0.40369253111089,0.0686283540728923,-0.0561558055379929,1.52628983807233,8,0.196793777383159,"16950_312478","Loxl3","Chr6  cM","Chr6:83011186-83029547(+)","lysyl oxidase-like 3","Loxl3","Chr4 q34",NA,"lysyl oxidase-like 3"
"497010","13805",0.617454483735046,0.340120144474813,0.0694622924769523,-0.0491687498521464,1.28407771732224,8,0.197990350364898,"13805_497010","Eng","Chr2  cM","Chr2:32536607-32572681(+)","endoglin","Eng","Chr3",NA,"endoglin"
"312477","13448",0.831909537398878,0.458966064405731,0.0698976914586133,-0.0676474189624461,1.7314664937602,8,0.199004012286877,"13448_312477","Dok1","Chr6  cM","Chr6:83007915-83010448(-)","docking protein 1","Dok1","Chr4 q34",NA,"docking protein 1"
"81707","17387",0.711352488570825,0.393106187037539,0.0703627619229857,-0.0591214801226178,1.48182645726427,8,0.199644583801386,"17387_81707","Mmp14","Chr14  cM","Chr14:54669055-54679913(+)","matrix metallopeptidase 14 (membrane-inserted)","Mmp14","Chr15 p13",NA,"matrix metallopeptidase 14"
"360230","74178",0.79431624274059,0.439241256513039,0.0705469750965188,-0.066580800549086,1.65521328603027,8,0.199951848613698,"74178_360230","Stk40","Chr4  cM","Chr4:125997750-126034822(+)","serine/threonine kinase 40","Stk40","Chr5 q36",NA,"serine/threonine kinase 40"
"246273","228775",0.760596237788703,0.420777403326302,0.0706691470832073,-0.0641123182391342,1.58530479381654,8,0.200172415198219,"228775_246273","Trib3","Chr2  cM","Chr2:152179342-152185952(-)","tribbles pseudokinase 3","Trib3","Chr3 q41",NA,"tribbles pseudokinase 3"
NA,"67895",0.518754215832541,0.287453483690978,0.0711287678299768,-0.0446442594323474,1.08215269109743,8,0.20053159360094,"67895_NA","Ppa1","Chr10  cM","Chr10:61484400-61509944(+)","pyrophosphatase (inorganic) 1",NA,NA,NA,NA
"498402","75452",0.515179593457737,0.285476463709431,0.0711324891009224,-0.0443439938466041,1.07470318076208,8,0.20053159360094,"75452_498402","Ascc2","Chr11  cM","Chr11:4587747-4635699(+)","activating signal cointegrator 1 complex subunit 2","Ascc2","Chr14 q21",NA,"activating signal cointegrator 1 complex subunit 2"
"24443","15186",0.673149372898868,0.373919345246951,0.0718207197048334,-0.0597190769079549,1.40601782270569,8,0.201236977787435,"15186_24443","Hdc","Chr2  cM","Chr2:126435587-126461219(-)","histidine decarboxylase","Hdc","Chr3 q36",NA,"histidine decarboxylase"
"25620","12916",0.707813499443591,0.393677502299729,0.0721845152683566,-0.0637802265875628,1.47940722547474,8,0.201473061738826,"12916_25620","Crem","Chr18  cM","Chr18:3266048-3337748(-)","cAMP responsive element modulator","Crem","Chr17 q12.1",NA,"cAMP responsive element modulator"
"29163","12565",-0.512552120070793,0.286110727414443,0.0732216396422135,-1.07331884139366,0.0482146012520714,8,0.202735591744509,"12565_29163","Cdh9","Chr15  cM","Chr15:16728842-16857180(+)","cadherin 9","Cdh9","Chr2 q21",NA,"cadherin 9"
"301570","109032",1.11763162258292,0.624596912029581,0.073556111667235,-0.106555829849994,2.34181907501583,8,0.202991271661321,"109032_301570","Sp110","Chr1  cM","Chr1:85504620-85526538(-)","Sp110 nuclear body protein","Sp110","Chr9 q35",NA,"SP110 nuclear body protein"
"501854","226421",0.603326253574142,0.337293517340767,0.0736586815249673,-0.0577568926325978,1.26440939978088,8,0.203161963222125,"226421_501854","Rab7b","Chr1  cM","Chr1:131616433-131643177(+)","RAB7B, member RAS oncogene family","Rab7b","Chr13 q13",NA,"Rab7b, member RAS oncogene family"
"683206","21929",1.21763669479815,0.680886499457601,0.0737258750171565,-0.1168763216983,2.5521497112946,8,0.20329110439243,"21929_683206","Tnfaip3","Chr10  cM","Chr10:18876658-18891158(-)","tumor necrosis factor, alpha-induced protein 3","Tnfaip3","Chr1",NA,"TNF alpha induced protein 3"
"50692","18793",0.811464849904476,0.45492338637455,0.0744659915453782,-0.0801686031146419,1.70309830292359,8,0.204428096184685,"18793_50692","Plaur","Chr7  cM","Chr7:24161909-24175393(+)","plasminogen activator, urokinase receptor","Plaur","Chr1 q21",NA,"plasminogen activator, urokinase receptor"
"84387","21946",0.940915297646514,0.528013099895293,0.0747504814381439,-0.0939713615136093,1.97580195680664,8,0.204927212711879,"21946_84387","Pglyrp1","Chr7  cM","Chr7:18618615-18624363(+)","peptidoglycan recognition protein 1","Pglyrp1","Chr1 q21",NA,"peptidoglycan recognition protein 1"
"362248","19124",0.632193132598507,0.356768266375785,0.0763946667596984,-0.0670598203248233,1.33144608552184,8,0.207892658738759,"19124_362248","Procr","Chr2  cM","Chr2:155593037-155597391(+)","protein C receptor, endothelial","Procr","Chr3 q42",NA,"protein C receptor"
"304608","58223",0.620086057874926,0.350657577253474,0.0770020615252752,-0.0671901644479547,1.30736228019781,8,0.209146317898944,"58223_304608","Mmp19","Chr10  cM","Chr10:128626779-128636693(+)","matrix metallopeptidase 19","Mmp19","Chr7 q11",NA,"matrix metallopeptidase 19"
"294235","15937",0.668978373484601,0.378732506433943,0.0773352839064029,-0.0733236989005112,1.41128044586971,8,0.209398850327746,"15937_294235","Ier3","Chr17  cM","Chr17:36132605-36133803(+)","immediate early response 3","Ier3","Chr20 p12",NA,"immediate early response 3"
"290686","66282",0.825029027586656,0.467196811084712,0.077410408030463,-0.090659895831343,1.74071795100466,8,0.209514093229181,"66282_290686","Tma16","Chr8  cM","Chr8:66928995-66939182(-)","translation machinery associated 16","Tma16","Chr16 p14",NA,"translation machinery associated 16 homolog"
"291394","66054",0.725198436845974,0.412711466894572,0.0788912200197464,-0.0837011742740825,1.53409804796603,8,0.211879789693218,"66054_291394","Cndp2","Chr18  cM","Chr18:84685590-84703827(-)","CNDP dipeptidase 2","Cndp2","Chr18 q12.3",NA,"carnosine dipeptidase 2"
"29337","234779",0.574761015278852,0.327413463515006,0.0791807734725312,-0.0669575812640779,1.21647961182178,8,0.212290418721759,"234779_29337","Plcg2","Chr8  cM","Chr8:118225030-118361881(+)","phospholipase C, gamma 2","Plcg2","Chr19 q12",NA,"phospholipase C, gamma 2"
"296621","227696",0.519557126083788,0.298091910820987,0.0813436206917745,-0.0646922832080726,1.10380653537565,8,0.215712992528094,"227696_296621","Phyhd1","Chr2  cM","Chr2:30156215-30172161(+)","phytanoyl-CoA dioxygenase domain containing 1","Phyhd1","Chr3 p12",NA,"phytanoyl-CoA dioxygenase domain containing 1"
"361597","14159",0.63717311774752,0.365721983298077,0.081467581523607,-0.0796287978712701,1.35397503336631,8,0.215755041407663,"14159_361597","Fes","Chr7  cM","Chr7:80027504-80037694(-)","feline sarcoma oncogene","Fes","Chr1 q31",NA,"FES proto-oncogene, tyrosine kinase"
"25445","14283",0.813303507860786,0.467254254258994,0.0817534350155252,-0.102498002109964,1.72910501783154,8,0.215953191260185,"14283_25445","Fosl1","Chr19  cM","Chr19:5497726-5505966(+)","fos-like antigen 1","Fosl1","Chr1 q43",NA,"FOS like 1, AP-1 transcription factor subunit"
"290623","72054",0.877076361184147,0.505554392286179,0.0827620072816495,-0.113792039922798,1.86794476229109,8,0.216710068397686,"72054_290623","Cyp4f18","Chr8  cM","Chr8:72742326-72763470(-)","cytochrome P450, family 4, subfamily f, polypeptide 18","Cyp4f18","Chr16 p14",NA,"cytochrome P450, family 4, subfamily f, polypeptide 18"
"59086","21803",0.675131818466218,0.389704450028473,0.0831987935217135,-0.088674868204578,1.43893850513701,8,0.21762536318563,"21803_59086","Tgfb1","Chr7  cM","Chr7:25386427-25404502(+)","transforming growth factor, beta 1","Tgfb1","Chr1 q21",NA,"transforming growth factor, beta 1"
"287910","20305",0.768943713153644,0.446392957556322,0.0849660722912798,-0.105970406609064,1.64385783291635,8,0.219657107615202,"20305_287910","Ccl6","Chr11  cM","Chr11:83478712-83483913(-)","C-C motif chemokine ligand 6","Ccl6","Chr10 q26",NA,"C-C motif chemokine ligand 6"
"303824","319765",0.653727260797764,0.38134436988085,0.0864791271163546,-0.0936939698758231,1.40114849147135,8,0.221957203490474,"319765_303824","Igf2bp2","Chr16  cM","Chr16:21877759-21982049(-)","insulin-like growth factor 2 mRNA binding protein 2","Igf2bp2","Chr11 q23",NA,"insulin-like growth factor 2 mRNA binding protein 2"
"361676","66853",0.850744873647589,0.500912729793125,0.0894342902500751,-0.131026036144579,1.83251578343976,8,0.22651712068604,"66853_361676","Pnpla2","Chr7  cM","Chr7:141035111-141040656(+)","patatin-like phospholipase domain containing 2","Pnpla2","Chr1 q41",NA,"patatin-like phospholipase domain containing 2"
"293888","67759",0.562078596311578,0.331367577712863,0.0898406344493108,-0.0873899216499109,1.21154711427307,8,0.227197083418569,"67759_293888","Plgrkt","Chr19  cM","Chr19:29326004-29339340(-)","plasminogen receptor, C-terminal lysine transmembrane protein","Plgrkt","Chr1 q52",NA,"plasminogen receptor with a C-terminal lysine"
"362706","71336",0.630373542355432,0.373134239431,0.0911425144871679,-0.100956128328073,1.36170321303894,8,0.228980652584957,"71336_362706","Rbks","Chr5  cM","Chr5:31781783-31854971(-)","ribokinase","Rbks","Chr6 q14",NA,"ribokinase"
"116675","233575",0.523689188922262,0.311036767602232,0.0922417853766625,-0.0859316734458674,1.13331005129039,8,0.230642372669976,"233575_116675","Pgap2","Chr7  cM","Chr7:101859415-101887774(+)","post-GPI attachment to proteins 2","Pgap2","Chr1 q32",NA,"post-GPI attachment to proteins 2"
"498695","75731",0.739551000554962,0.439246165997282,0.0922430814035349,-0.121355665147013,1.60045766625694,8,0.230642372669976,"75731_498695","Idnk","Chr13  cM","Chr13:58305463-58312507(+)","idnK gluconokinase homolog (E. coli)","Idnk","Chr17 p14",NA,"Idnk, gluconokinase"
"498757","27052",0.835790323808774,0.496959092951691,0.0926058639730414,-0.138231600166233,1.80981224778378,8,0.231035609004688,"27052_498757","Aoah","Chr13  cM","Chr13:20978283-21220787(+)","acyloxyacyl hydrolase","Aoah","Chr17 q11",NA,"acyloxyacyl hydrolase"
"501515","214290",0.675380283866102,0.404905394123813,0.0953166649317431,-0.118219705762567,1.46898027349477,8,0.234623828158329,"214290_501515","Tut7","Chr13  cM","Chr13:59919690-59971060(-)","terminal uridylyl transferase 7","Tut7","Chr17 p14",NA,"terminal uridylyl transferase 7"
"313729","74155",0.613746039067484,0.368200230710782,0.0955380316554356,-0.107913152224987,1.33540523035995,8,0.234872934111032,"74155_313729","Errfi1","Chr4  cM","Chr4:150938376-150953349(+)","ERBB receptor feedback inhibitor 1","Errfi1","Chr5 q36",NA,"ERBB receptor feedback inhibitor 1"
"301229","58217",0.652805533613318,0.392866720621243,0.0965837136830896,-0.117199089528678,1.42281015675531,8,0.236019934448193,"58217_301229","Trem1","Chr17  cM","Chr17:48539796-48553952(+)","triggering receptor expressed on myeloid cells 1","Trem1","Chr9 q12",NA,"triggering receptor expressed on myeloid cells 1"
"113940","63986",0.654949495553508,0.394372082246071,0.0967656742419175,-0.118005582156859,1.42790457326387,8,0.236267350932247,"63986_113940","Gmfg","Chr7  cM","Chr7:28136894-28147655(+)","glia maturation factor, gamma","Gmfg","Chr1 q21",NA,"glia maturation factor, gamma"
"78969","211770",0.6899171087021,0.41765679124727,0.0985598906016228,-0.128675160041112,1.50850937744531,8,0.238720667066406,"211770_78969","Trib1","Chr15  cM","Chr15:59520503-59528948(+)","tribbles pseudokinase 1","Trib1","Chr7 q33",NA,"tribbles pseudokinase 1"
"373540","16174",0.565415651161261,0.342795046581556,0.0990600402492984,-0.106450294217318,1.23728159653984,8,0.239425336262338,"16174_373540","Il18rap","Chr1  cM","Chr1:40554522-40590865(+)","interleukin 18 receptor accessory protein","Il18rap","Chr9 q22",NA,"interleukin 18 receptor accessory protein"
"114519","18030",0.735852416470599,0.446386791838088,0.0992575565154523,-0.139049618706431,1.61075445164763,8,0.239712283753073,"18030_114519","Nfil3","Chr13  cM","Chr13:53121245-53135109(-)","nuclear factor, interleukin 3, regulated","Nfil3","Chr17 p14",NA,"nuclear factor, interleukin 3 regulated"
