"","Probe","NCBIid","GeneSymbol","GeneName","pvalue","corrected_pvalue","rank","contrast_142941_coefficient","contrast_142941_log2fc","contrast_142941_tstat","contrast_142941_pvalue"
"16319","1430970_a_at","74890","Morn3","MORN repeat containing 3",0.4018,0.4849,0.8286,-0.0669,-0.0669,-0.8637,0.4018
"16320","1426139_a_at","252837","Ackr4","atypical chemokine receptor 4",0.4019,0.485,0.8287,-0.0549,-0.0549,-0.8635,0.4019
"16321","1450579_x_at","21674","Sry","sex determining region of Chr Y",0.4019,0.485,0.8287,-0.0373,-0.0373,-0.8635,0.4019
"16322","1438463_x_at","66980","Zdhhc6","zinc finger, DHHC domain containing 6",0.402,0.485,0.8288,-0.0396,-0.0396,-0.8633,0.402
"16323","1433892_at","54141","Spag5","sperm associated antigen 5",0.402,0.485,0.8288,0.1158,0.1158,0.8633,0.402
"16324","1422294_at","23832","Xcr1","chemokine (C motif) receptor 1",0.4021,0.4851,0.8288,-0.0532,-0.0532,-0.8631,0.4021
"16325","1450428_at","16869","Lhx1","LIM homeobox protein 1",0.4021,0.4851,0.8289,-0.4386,-0.4386,-0.8631,0.4021
"16326","1419013_at","67471","Gpatch1","G patch domain containing 1",0.4022,0.4852,0.8289,-0.0358,-0.0358,-0.8629,0.4022
"16327","1420946_at","22589","Atrx","ATRX, chromatin remodeler",0.4023,0.4853,0.829,-0.1341,-0.1341,-0.8627,0.4023
"16328","1422008_a_at","11828","Aqp3","aquaporin 3",0.4025,0.4855,0.829,-0.0479,-0.0479,-0.8624,0.4025
"16329","1450903_at","19359","Rad23b","RAD23 homolog B, nucleotide excision repair protein",0.4026,0.4856,0.8291,-0.0483,-0.0483,-0.8621,0.4026
"16330","1424204_at","68537","Mrpl13","mitochondrial ribosomal protein L13",0.4029,0.4859,0.8291,0.0396,0.0396,0.8616,0.4029
"16331","1453015_at","74440","Cmip","c-Maf inducing protein",0.403,0.486,0.8291,0.0477,0.0477,0.8614,0.403
"16332","1437682_x_at","68001","Cfap298","cilia and flagella associate protien 298",0.4031,0.4861,0.8292,-0.0478,-0.0478,-0.8613,0.4031
"16333","1418763_at","52633","Nit2","nitrilase family, member 2",0.4031,0.4861,0.8292,0.0633,0.0633,0.8613,0.4031
"16334","1426829_at","20184","Uimc1","ubiquitin interaction motif containing 1",0.4031,0.4861,0.8293,0.0432,0.0432,0.8611,0.4031
"16335","1428073_a_at","19069","Nup88","nucleoporin 88",0.4032,0.4862,0.8293,0.0329,0.0329,0.861,0.4032
"16336","1451420_at","67163","Ccdc47","coiled-coil domain containing 47",0.4033,0.4862,0.8294,-0.0355,-0.0355,-0.8609,0.4033
"16337","1419494_a_at","21985","Tpd52","tumor protein D52",0.4033,0.4862,0.8294,0.0328,0.0328,0.8608,0.4033
"16338","1423496_a_at","19289","Igdcc3","immunoglobulin superfamily, DCC subclass, member 3",0.4039,0.487,0.8295,-0.0489,-0.0489,-0.8597,0.4039
"16339","1449582_at","12590","Cdx1","caudal type homeobox 1",0.404,0.487,0.8295,-0.048,-0.048,-0.8595,0.404
"16340","1449110_at","11852","Rhob","ras homolog family member B",0.4042,0.4872,0.8295,-0.0497,-0.0497,-0.8592,0.4042
"16341","1423704_at","192654","Pla2g15","phospholipase A2, group XV",0.4042,0.4872,0.8296,0.0451,0.0451,0.8591,0.4042
"16342","1425488_at","193116","Slu7","SLU7 splicing factor homolog (S. cerevisiae)",0.4043,0.4873,0.8297,0.0621,0.0621,0.8589,0.4043
"16343","1460249_at","140887","Lnx2","ligand of numb-protein X 2",0.4044,0.4874,0.8297,-0.1035,-0.1035,-0.8588,0.4044
"16344","1416290_a_at","23996","Psmc4","proteasome (prosome, macropain) 26S subunit, ATPase, 4",0.4046,0.4876,0.8298,-0.0623,-0.0623,-0.8584,0.4046
"16345","1427564_at","54004","Diaph2","diaphanous related formin 2",0.4047,0.4876,0.8298,-0.0679,-0.0679,-0.8583,0.4047
"16346","1415674_a_at","60409","Trappc4","trafficking protein particle complex 4",0.4047,0.4877,0.8299,-0.0495,-0.0495,-0.8582,0.4047
"16347","1423417_at","20588","Smarcc1","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 1",0.4047,0.4877,0.8299,0.0888,0.0888,0.8582,0.4047
"16348","1418208_at","18510","Pax8","paired box 8",0.405,0.488,0.83,-0.056,-0.056,-0.8576,0.405
"16349","1427370_at","71761","Amdhd1","amidohydrolase domain containing 1",0.4052,0.4882,0.83,-0.0597,-0.0597,-0.8572,0.4052
"16350","1426214_at","27993","Imp4","IMP4, U3 small nucleolar ribonucleoprotein",0.4054,0.4884,0.8301,-0.0433,-0.0433,-0.8568,0.4054
"16351","1439083_at","52906","Ahi1","Abelson helper integration site 1",0.4055,0.4885,0.8301,-0.1431,-0.1431,-0.8567,0.4055
"16352","1420801_at","18142","Npas1","neuronal PAS domain protein 1",0.4056,0.4886,0.8302,0.0828,0.0828,0.8565,0.4056
"16353","1416490_at","66269","Tmed6","transmembrane p24 trafficking protein 6",0.4061,0.4891,0.8303,0.0485,0.0485,0.8556,0.4061
"16354","1422629_s_at","27428","Shroom3","shroom family member 3",0.4062,0.4892,0.8303,0.0545,0.0545,0.8554,0.4062
"16355","1427918_a_at","104215","Rhoq","ras homolog family member Q",0.4067,0.4898,0.8304,-0.0937,-0.0937,-0.8544,0.4067
"16356","1460234_at","192652","Wdr81","WD repeat domain 81",0.4067,0.4898,0.8305,-0.0372,-0.0372,-0.8544,0.4067
"16357","AFFX-TransRecMur/X57349_3_at","22042","Tfrc","transferrin receptor",0.4069,0.4899,0.8305,-0.0327,-0.0327,-0.8541,0.4069
"16358","1424445_at","75604","Tm4sf5","transmembrane 4 superfamily member 5",0.4069,0.4899,0.8306,0.0606,0.0606,0.8541,0.4069
"16359","1452315_at","16551","Kif11","kinesin family member 11",0.4072,0.4902,0.8307,-0.0375,-0.0375,-0.8535,0.4072
"16360","1426627_at","26409","Map3k7","mitogen-activated protein kinase kinase kinase 7",0.4077,0.4907,0.8308,-0.0412,-0.0412,-0.8527,0.4077
"16361","1416441_at","54381","Cpq","carboxypeptidase Q",0.4077,0.4907,0.8308,0.1041,0.1041,0.8526,0.4077
"16362","1433880_at","230935","Dnajc11","DnaJ heat shock protein family (Hsp40) member C11",0.4077,0.4907,0.8309,0.0413,0.0413,0.8525,0.4077
"16363","1427192_a_at","78656","Brd8","bromodomain containing 8",0.4078,0.4907,0.8309,-0.032,-0.032,-0.8525,0.4078
"16364","1450797_a_at","12412","Cbx1","chromobox 1",0.4083,0.4914,0.831,0.0445,0.0445,0.8514,0.4083
"16365","1423770_at","217353","Tmc6","transmembrane channel-like gene family 6",0.4085,0.4915,0.8311,0.057,0.057,0.8511,0.4085
"16366","1418376_at","14170","Fgf15","fibroblast growth factor 15",0.4087,0.4917,0.8312,-0.0384,-0.0384,-0.8508,0.4087
"16367","1417641_at","67909","Galntl5","UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase-like 5",0.4092,0.4922,0.8313,-0.0426,-0.0426,-0.8499,0.4092
"16368","1423775_s_at","233406","Prc1","protein regulator of cytokinesis 1",0.4096,0.4927,0.8314,0.0533,0.0533,0.849,0.4096
"16369","1424315_at","68001","Cfap298","cilia and flagella associate protien 298",0.4098,0.4929,0.8314,-0.0484,-0.0484,-0.8487,0.4098
"16370","1450671_at","12957","Cryba1","crystallin, beta A1",0.4098,0.4929,0.8314,-0.0578,-0.0578,-0.8487,0.4098
"16371","1426975_at","216440","Os9","amplified in osteosarcoma",0.4099,0.493,0.8315,-0.0575,-0.0575,-0.8484,0.4099
"16372","1434227_at","64661","Krtdap","keratinocyte differentiation associated protein",0.41,0.4931,0.8315,-0.0413,-0.0413,-0.8483,0.41
"16373","1434617_x_at","72055","Slc38a10","solute carrier family 38, member 10",0.4102,0.4933,0.8316,-0.0426,-0.0426,-0.8479,0.4102
"16374","1422392_at","113863","Vmn1r15","vomeronasal 1 receptor 15",0.4102,0.4933,0.8316,-0.0364,-0.0364,-0.8479,0.4102
"16375","1439439_x_at","66656","Eef1d","eukaryotic translation elongation factor 1 delta",0.4103,0.4934,0.8317,0.0496,0.0496,0.8477,0.4103
"16376","1448141_at","74778","Rrp7a","ribosomal RNA processing 7 homolog A",0.4105,0.4935,0.8317,0.0527,0.0527,0.8475,0.4105
"16377","1417091_at","12675","Chuk","conserved helix-loop-helix ubiquitous kinase",0.4105,0.4936,0.8318,-0.0333,-0.0333,-0.8473,0.4105
"16378","1451217_a_at","66541","Immp1l","IMP1 inner mitochondrial membrane peptidase-like (S. cerevisiae)",0.411,0.4941,0.8318,-0.0379,-0.0379,-0.8464,0.411
"16379","1424149_at","68501","Nsmce2","NSE2/MMS21 homolog, SMC5-SMC6 complex SUMO ligase",0.4113,0.4944,0.8319,0.045,0.045,0.846,0.4113
"16380","1449332_at","57756","Fhl5","four and a half LIM domains 5",0.4115,0.4946,0.8319,-0.0466,-0.0466,-0.8456,0.4115
"16381","1452846_at","68507","Ppfia4","protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 4",0.4119,0.495,0.8321,-0.0498,-0.0498,-0.8448,0.4119
"16382","1420504_at","56774","Slc6a14","solute carrier family 6 (neurotransmitter transporter), member 14",0.4119,0.495,0.8321,0.0366,0.0366,0.8447,0.4119
"16383","1436949_a_at","67673","Elob","elongin B",0.4121,0.4952,0.8321,0.0507,0.0507,0.8445,0.4121
"16384","1416969_at","29870","Gtse1","G two S phase expressed protein 1",0.4122,0.4953,0.8322,-0.0377,-0.0377,-0.8443,0.4122
"16385","1448983_at","66338","Cdrt4","CMT1A duplicated region transcript 4",0.4126,0.4957,0.8323,0.0418,0.0418,0.8435,0.4126
"16386","1434300_at","67958","U2surp","U2 snRNP-associated SURP domain containing",0.4127,0.4958,0.8323,0.0729,0.0729,0.8434,0.4127
"16387","1416866_at","12068","Bet1","Bet1 golgi vesicular membrane trafficking protein",0.4127,0.4958,0.8324,-0.0425,-0.0425,-0.8433,0.4127
"16388","1423626_at","13518","Dst","dystonin",0.413,0.496,0.8325,0.0363,0.0363,0.8429,0.413
"16389","1424768_at","109624","Cald1","caldesmon 1",0.4131,0.4961,0.8326,-0.1092,-0.1092,-0.8426,0.4131
"16390","1415714_a_at","66618","Snrnp27","small nuclear ribonucleoprotein 27 (U4/U6.U5)",0.4131,0.4961,0.8325,0.0272,0.0272,0.8426,0.4131
"16391","1419067_a_at","56715","Rabgef1","RAB guanine nucleotide exchange factor (GEF) 1",0.4132,0.4962,0.8326,-0.0359,-0.0359,-0.8424,0.4132
"16392","1428349_s_at","13593","Ebf3","early B cell factor 3",0.4132,0.4963,0.8327,-0.1542,-0.1542,-0.8423,0.4132
"16393","1419472_s_at","18221","Nudc","nudC nuclear distribution protein",0.4136,0.4967,0.8327,-0.0459,-0.0459,-0.8416,0.4136
"16394","1427906_at","66185","Virma","vir like m6A methyltransferase associated",0.4136,0.4967,0.8328,-0.0352,-0.0352,-0.8416,0.4136
"16395","1416895_at","13636","Efna1","ephrin A1",0.4137,0.4967,0.8328,-0.0573,-0.0573,-0.8415,0.4137
"16396","1429888_a_at","69253","Hspb2","heat shock protein 2",0.4138,0.4968,0.8329,-0.0437,-0.0437,-0.8413,0.4138
"16397","1416331_a_at","18023","Nfe2l1","nuclear factor, erythroid derived 2,-like 1",0.4138,0.4968,0.8329,0.0298,0.0298,0.8413,0.4138
"16398","1448689_at","66922","Rras2","related RAS viral (r-ras) oncogene 2",0.4139,0.4969,0.833,-0.0597,-0.0597,-0.8411,0.4139
"16399","1430708_a_at","77593","Usp45","ubiquitin specific petidase 45",0.4148,0.4979,0.8332,-0.0559,-0.0559,-0.8394,0.4148
"16400","1425755_at","17763","Mtcp1","mature T cell proliferation 1",0.4148,0.4979,0.8332,-0.0667,-0.0667,-0.8394,0.4148
"16401","1419576_at","15408","Hoxb13","homeobox B13",0.4149,0.4979,0.8333,-0.0457,-0.0457,-0.8392,0.4149
"16402","1416659_at","13669","Eif3a","eukaryotic translation initiation factor 3, subunit A",0.4151,0.4981,0.8333,0.0303,0.0303,0.8389,0.4151
"16403","1420679_a_at","66253","Aig1","androgen-induced 1",0.4152,0.4982,0.8333,-0.048,-0.048,-0.8387,0.4152
"16404","1448592_at","56693","Crtap","cartilage associated protein",0.4153,0.4983,0.8334,-0.049,-0.049,-0.8385,0.4153
"16405","1418688_at","12311","Calcr","calcitonin receptor",0.4153,0.4983,0.8334,0.2138,0.2138,0.8385,0.4153
"16406","1422646_at","29808","Mga","MAX gene associated",0.4154,0.4983,0.8335,0.0769,0.0769,0.8384,0.4154
"16407","1415962_at","68135","Eif3h","eukaryotic translation initiation factor 3, subunit H",0.4156,0.4986,0.8335,-0.0326,-0.0326,-0.8379,0.4156
"16408","1425529_s_at","226178","Wbp1l","WW domain binding protein 1 like",0.4157,0.4987,0.8336,-0.037,-0.037,-0.8378,0.4157
"16409","1451041_at","19878","Rock2","Rho-associated coiled-coil containing protein kinase 2",0.4158,0.4988,0.8336,-0.0793,-0.0793,-0.8376,0.4158
"16410","1449309_at","13124","Cyp8b1","cytochrome P450, family 8, subfamily b, polypeptide 1",0.416,0.499,0.8337,0.038,0.038,0.8373,0.416
"16411","1425207_at","210463","Slc22a22","solute carrier family 22 (organic cation transporter), member 22",0.4167,0.4998,0.8337,-0.0491,-0.0491,-0.836,0.4167
"16412","1422441_x_at","12567","Cdk4","cyclin dependent kinase 4",0.4168,0.4999,0.8338,-0.0302,-0.0302,-0.8358,0.4168
"16413","1418544_at","56461","Kcnip3","Kv channel interacting protein 3, calsenilin",0.4171,0.5002,0.8339,-0.0676,-0.0676,-0.8352,0.4171
"16414","1460734_at","12841","Col9a3","collagen, type IX, alpha 3",0.4175,0.5006,0.834,-0.0609,-0.0609,-0.8344,0.4175
"16415","1452732_at","67855","Asprv1","aspartic peptidase, retroviral-like 1",0.4175,0.5006,0.834,0.0389,0.0389,0.8344,0.4175
"16416","1421797_a_at","55988","Snx12","sorting nexin 12",0.4175,0.5006,0.8339,-0.0552,-0.0552,-0.8345,0.4175
"16417","1452148_at","16976","Lrpap1","low density lipoprotein receptor-related protein associated protein 1",0.4178,0.501,0.8341,0.0453,0.0453,0.8338,0.4178
"16418","1428019_at","320214","Cfap91","cilia and flagella associated protein 91",0.4182,0.5013,0.8341,0.0589,0.0589,0.8332,0.4182
"16419","1417796_at","56310","Gps2","G protein pathway suppressor 2",0.4183,0.5014,0.8342,0.0432,0.0432,0.833,0.4183
"16420","1420585_a_at","83454","Nxf2","nuclear RNA export factor 2",0.4183,0.5014,0.8342,-0.043,-0.043,-0.8331,0.4183
"16421","1425423_at","230587","Glis1","GLIS family zinc finger 1",0.4183,0.5014,0.8343,-0.0458,-0.0458,-0.8329,0.4183
"16422","1424576_s_at","226143","Cyp2c23","cytochrome P450, family 2, subfamily c, polypeptide 23",0.4184,0.5015,0.8343,-0.0377,-0.0377,-0.8329,0.4184
"16423","1453946_a_at","76816","Sdccag8","serologically defined colon cancer antigen 8",0.4185,0.5015,0.8344,-0.0661,-0.0661,-0.8327,0.4185
"16424","1416496_at","67568","Mrfap1","Morf4 family associated protein 1",0.4185,0.5015,0.8344,-0.026,-0.026,-0.8326,0.4185
"16425","1415978_at","22152","Tubb3","tubulin, beta 3 class III",0.4185,0.5015,0.8344,0.101,0.101,0.8326,0.4185
"16426","1454805_at","60532","Wtap","WT1 associating protein",0.4186,0.5016,0.8345,0.0691,0.0691,0.8324,0.4186
"16427","1417975_at","16649","Kpna4","karyopherin subunit alpha 4",0.4186,0.5016,0.8345,-0.0487,-0.0487,-0.8324,0.4186
"16428","1421264_at","192194","Btnl10","butyrophilin-like 10",0.4188,0.5018,0.8347,-0.0812,-0.0812,-0.8321,0.4188
"16429","1421035_a_at","99470","Magi3","membrane associated guanylate kinase, WW and PDZ domain containing 3",0.4188,0.5018,0.8347,-0.0602,-0.0602,-0.8321,0.4188
"16430","1434281_at","66498","Dda1","DET1 and DDB1 associated 1",0.4192,0.5022,0.8348,-0.0291,-0.0291,-0.8313,0.4192
"16431","1423530_at","57740","Stk32c","serine/threonine kinase 32C",0.4193,0.5022,0.8348,0.059,0.059,0.8312,0.4193
"16432","1417866_at","21927","Tnfaip1","tumor necrosis factor, alpha-induced protein 1 (endothelial)",0.4194,0.5024,0.8349,-0.041,-0.041,-0.831,0.4194
"16433","1420867_at","56334","Tmed2","transmembrane p24 trafficking protein 2",0.4195,0.5024,0.835,0.0395,0.0395,0.8308,0.4195
"16434","1424351_at","67701","Wfdc2","WAP four-disulfide core domain 2",0.4195,0.5024,0.835,-0.0771,-0.0771,-0.8307,0.4195
"16435","1421675_at","76658","1700123K08Rik","RIKEN cDNA 1700123K08 gene",0.4195,0.5024,0.8351,-0.043,-0.043,-0.8307,0.4195
"16436","1450561_a_at","20930","Surf1","surfeit gene 1",0.4196,0.5025,0.8351,0.0348,0.0348,0.8306,0.4196
"16437","1421084_at","20147","Rs1","retinoschisis (X-linked, juvenile) 1 (human)",0.4198,0.5027,0.8351,-0.046,-0.046,-0.8303,0.4198
"16438","1451944_a_at","21943","Tnfsf11","tumor necrosis factor (ligand) superfamily, member 11",0.4199,0.5027,0.8352,0.0483,0.0483,0.8301,0.4199
"16439","1427224_at","233799","Acsm2","acyl-CoA synthetase medium-chain family member 2",0.4201,0.5029,0.8352,-0.0466,-0.0466,-0.8298,0.4201
"16440","1450569_a_at","56275","Rbm14","RNA binding motif protein 14",0.4204,0.5032,0.8353,-0.0429,-0.0429,-0.8293,0.4204
"16441","1424480_s_at","11652","Akt2","thymoma viral proto-oncogene 2",0.4205,0.5034,0.8353,0.0526,0.0526,0.829,0.4205
"16442","1453369_a_at","72018","Fundc1","FUN14 domain containing 1",0.4209,0.5038,0.8354,-0.0715,-0.0715,-0.8283,0.4209
"16443","1422667_at","16665","Krt15","keratin 15",0.4214,0.5044,0.8355,-0.0399,-0.0399,-0.8274,0.4214
"16444","1419318_at","20211","Saa4","serum amyloid A 4",0.4215,0.5044,0.8355,-0.0417,-0.0417,-0.8273,0.4215
"16445","1417330_at","54338","Slc23a2","solute carrier family 23 (nucleobase transporters), member 2",0.4227,0.5059,0.8355,-0.0437,-0.0437,-0.825,0.4227
"16446","1422020_at","24066","Spry4","sprouty RTK signaling antagonist 4",0.4227,0.5059,0.8356,-0.0452,-0.0452,-0.8249,0.4227
"16447","1449091_at","54420","Cldn8","claudin 8",0.4234,0.5067,0.8356,-0.0344,-0.0344,-0.8237,0.4234
"16448","1427707_a_at","20460","Stil","Scl/Tal1 interrupting locus",0.4235,0.5068,0.8357,-0.0827,-0.0827,-0.8235,0.4235
"16449","1448371_at","17907","Mylpf","myosin light chain, phosphorylatable, fast skeletal muscle",0.4237,0.5069,0.8358,0.0747,0.0747,0.8233,0.4237
"16450","1449892_at","67328","Lyzl1","lysozyme-like 1",0.4236,0.5069,0.8358,-0.0408,-0.0408,-0.8233,0.4236
"16451","1460215_at","20019","Polr1a","polymerase (RNA) I polypeptide A",0.4244,0.5076,0.836,0.0502,0.0502,0.8219,0.4244
"16452","1419814_s_at","20193","S100a1","S100 calcium binding protein A1",0.4244,0.5076,0.836,-0.054,-0.054,-0.8219,0.4244
"16453","1419095_a_at","55938","Apom","apolipoprotein M",0.4246,0.5078,0.8362,-0.0824,-0.0824,-0.8215,0.4246
"16454","1455305_x_at","15382","Hnrnpa1","heterogeneous nuclear ribonucleoprotein A1",0.4246,0.5078,0.8361,-0.0302,-0.0302,-0.8215,0.4246
"16455","1427654_a_at","15562","Htr4","5 hydroxytryptamine (serotonin) receptor 4",0.4247,0.5079,0.8362,0.0565,0.0565,0.8213,0.4247
"16456","1431336_at","71145","Scara5","scavenger receptor class A, member 5",0.4248,0.508,0.8363,-0.0587,-0.0587,-0.8211,0.4248
"16457","1417267_s_at","66120","Fkbp11","FK506 binding protein 11",0.425,0.5081,0.8363,0.0612,0.0612,0.8209,0.425
"16458","1460370_at","72960","Top1mt","DNA topoisomerase 1, mitochondrial",0.425,0.5081,0.8363,-0.0487,-0.0487,-0.8208,0.425
"16459","1421394_a_at","11798","Xiap","X-linked inhibitor of apoptosis",0.4251,0.5083,0.8364,0.0397,0.0397,0.8206,0.4251
"16460","1431774_a_at","73919","Lyrm1","LYR motif containing 1",0.4251,0.5083,0.8364,-0.0634,-0.0634,-0.8206,0.4251
"16461","1450462_at","12922","Crhr2","corticotropin releasing hormone receptor 2",0.4252,0.5083,0.8365,-0.04,-0.04,-0.8204,0.4252
"16462","1417882_at","106947","Slc39a3","solute carrier family 39 (zinc transporter), member 3",0.4252,0.5083,0.8366,0.0479,0.0479,0.8204,0.4252
"16463","1416442_at","15936","Ier2","immediate early response 2",0.4253,0.5083,0.8366,0.077,0.077,0.8203,0.4253
"16464","1429794_a_at","18436","P2rx1","purinergic receptor P2X, ligand-gated ion channel, 1",0.4254,0.5085,0.8366,-0.0379,-0.0379,-0.82,0.4254
"16465","1417965_at","101476","Plekha1","pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 1",0.4261,0.5093,0.8367,-0.0387,-0.0387,-0.8188,0.4261
"16466","1417837_at","22113","Phlda2","pleckstrin homology like domain, family A, member 2",0.4263,0.5095,0.8367,-0.0635,-0.0635,-0.8184,0.4263
"16467","1428235_at","66925","Sdhd","succinate dehydrogenase complex, subunit D, integral membrane protein",0.4265,0.5097,0.8368,-0.0333,-0.0333,-0.8181,0.4265
"16468","1426694_at","71517","Vps35l","VPS35 endosomal protein sorting factor like",0.4266,0.5098,0.8368,-0.041,-0.041,-0.8179,0.4266
"16469","1439069_a_at","236604","Pisd-ps1","phosphatidylserine decarboxylase, pseudogene 1",0.4267,0.5099,0.8369,-0.0836,-0.0836,-0.8177,0.4267
"16470","1427545_at","268297","Scml4","Scm polycomb group protein like 4",0.427,0.5102,0.8369,0.033,0.033,0.8171,0.427
"16471","1424833_at","16439","Itpr2","inositol 1,4,5-triphosphate receptor 2",0.4271,0.5103,0.837,-0.056,-0.056,-0.817,0.4271
"16472","1421982_a_at","67387","Unc50","unc-50 homolog",0.4272,0.5104,0.837,-0.0378,-0.0378,-0.8169,0.4272
"16473","1433654_at","76055","Oga","O-GlcNAcase",0.4273,0.5104,0.837,-0.0362,-0.0362,-0.8167,0.4273
"16474","1426520_at","56057","Btg4","BTG anti-proliferation factor 4",0.4274,0.5105,0.8371,-0.047,-0.047,-0.8165,0.4274
"16475","1447942_x_at","18010","Neu1","neuraminidase 1",0.4274,0.5105,0.8371,-0.0371,-0.0371,-0.8165,0.4274
"16476","1450537_at","23947","Mid2","midline 2",0.4276,0.5107,0.8373,-0.0506,-0.0506,-0.8161,0.4276
"16477","1450892_a_at","22258","Usp4","ubiquitin specific peptidase 4 (proto-oncogene)",0.4275,0.5107,0.8372,-0.0374,-0.0374,-0.8163,0.4275
"16478","1423762_at","72113","Adck1","aarF domain containing kinase 1",0.4275,0.5107,0.8372,-0.0489,-0.0489,-0.8162,0.4275
"16479","1435003_at","224020","Pi4ka","phosphatidylinositol 4-kinase alpha",0.4277,0.5108,0.8374,-0.0411,-0.0411,-0.8159,0.4277
"16480","1419227_at","12467","Cct6b","chaperonin containing TCP1 subunit 6B",0.4277,0.5108,0.8374,-0.0447,-0.0447,-0.8159,0.4277
"16481","1434044_at","58887","Repin1","replication initiator 1",0.4279,0.5109,0.8375,-0.0302,-0.0302,-0.8156,0.4279
"16482","1454211_a_at","27428","Shroom3","shroom family member 3",0.428,0.511,0.8376,-0.0413,-0.0413,-0.8154,0.428
"16483","1429835_at","641361","Pinlyp","phospholipase A2 inhibitor and LY6/PLAUR domain containing",0.428,0.511,0.8375,-0.0365,-0.0365,-0.8155,0.428
"16484","1422166_at","93675","Clec2i","C-type lectin domain family 2, member i",0.4281,0.511,0.8376,0.0388,0.0388,0.8153,0.4281
"16485","1416336_s_at","20641","Snrpd1","small nuclear ribonucleoprotein D1",0.4282,0.5112,0.8377,-0.0522,-0.0522,-0.815,0.4282
"16486","1426778_at","13138","Dag1","dystroglycan 1",0.4285,0.5115,0.8378,0.0289,0.0289,0.8144,0.4285
"16487","1422614_s_at","14533","Bloc1s1","biogenesis of lysosomal organelles complex-1, subunit 1",0.4286,0.5116,0.8378,-0.0434,-0.0434,-0.8143,0.4286
"16488","1423789_at","227707","BC005624","cDNA sequence BC005624",0.4286,0.5116,0.8378,-0.0379,-0.0379,-0.8143,0.4286
"16489","1451261_s_at","106766","Stap2","signal transducing adaptor family member 2",0.4289,0.5119,0.8379,-0.1508,-0.1508,-0.8138,0.4289
"16490","1436336_at","329384","Ptrh1","peptidyl-tRNA hydrolase 1 homolog",0.4292,0.5122,0.8379,0.0434,0.0434,0.8133,0.4292
"16491","1423077_at","66616","Snx9","sorting nexin 9",0.4292,0.5122,0.838,-0.0289,-0.0289,-0.8132,0.4292
"16492","1425403_at","103967","Dnm3","dynamin 3",0.4294,0.5124,0.838,-0.0605,-0.0605,-0.8129,0.4294
"16493","1435651_a_at","13990","Smarcad1","SWI/SNF-related, matrix-associated actin-dependent regulator of chromatin, subfamily a, containing DEAD/H box 1",0.4297,0.5127,0.8381,-0.051,-0.051,-0.8123,0.4297
"16494","1428908_at","67039","Rbm25","RNA binding motif protein 25",0.4299,0.5129,0.8381,-0.0468,-0.0468,-0.812,0.4299
"16495","1424578_at","215705","Arrdc1","arrestin domain containing 1",0.43,0.513,0.8382,-0.0669,-0.0669,-0.8118,0.43
"16496","1425555_at","69131","Cdk12","cyclin dependent kinase 12",0.4301,0.513,0.8383,0.0833,0.0833,0.8117,0.4301
"16497","1426373_at","20481","Ski","ski sarcoma viral oncogene homolog (avian)",0.4304,0.5134,0.8383,-0.0761,-0.0761,-0.811,0.4304
"16498","1436900_x_at","230514","Leprot","leptin receptor overlapping transcript",0.4305,0.5135,0.8384,0.0564,0.0564,0.8109,0.4305
"16499","1416451_s_at","63856","Taf8","TATA-box binding protein associated factor 8",0.4305,0.5135,0.8384,-0.0452,-0.0452,-0.8109,0.4305
"16500","1455002_at","19243","Ptp4a1","protein tyrosine phosphatase 4a1",0.4306,0.5135,0.8385,-0.0408,-0.0408,-0.8107,0.4306
"16501","1425802_a_at","98752","Fcrla","Fc receptor-like A",0.4306,0.5135,0.8385,-0.0368,-0.0368,-0.8107,0.4306
"16502","1427583_at","78757","Rictor","RPTOR independent companion of MTOR, complex 2",0.431,0.5139,0.8385,0.068,0.068,0.81,0.431
"16503","1421587_at","16619","Klk1b27","kallikrein 1-related peptidase b27",0.431,0.514,0.8386,0.0378,0.0378,0.8099,0.431
"16504","1433928_a_at","22121","Rpl13a","ribosomal protein L13A",0.4313,0.5143,0.8386,0.0516,0.0516,0.8094,0.4313
"16505","1421602_at","20415","Shbg","sex hormone binding globulin",0.4316,0.5146,0.8387,-0.0364,-0.0364,-0.809,0.4316
"16506","1424815_at","232493","Gys2","glycogen synthase 2",0.4318,0.5148,0.8387,0.0425,0.0425,0.8086,0.4318
"16507","1415837_at","16612","Klk1","kallikrein 1",0.4318,0.5148,0.8388,0.062,0.062,0.8086,0.4318
"16508","1421509_at","58178","Sorcs1","sortilin-related VPS10 domain containing receptor 1",0.4319,0.5148,0.8388,-0.06,-0.06,-0.8085,0.4319
"16509","1423814_at","72935","Ddx41","DEAD box helicase 41",0.432,0.5149,0.8389,0.0383,0.0383,0.8083,0.432
"16510","1417079_s_at","107753","Lgals2","lectin, galactose-binding, soluble 2",0.4322,0.5152,0.8389,-0.0545,-0.0545,-0.8079,0.4322
"16511","1455961_at","17380","Mme","membrane metallo endopeptidase",0.4324,0.5154,0.839,-0.2031,-0.2031,-0.8075,0.4324
"16512","1421839_at","11303","Abca1","ATP-binding cassette, sub-family A member 1",0.4324,0.5154,0.839,-0.0477,-0.0477,-0.8075,0.4324
