"","Probe","NCBIid","GeneSymbol","GeneName","pvalue","corrected_pvalue","rank","contrast_84556_coefficient","contrast_84556_log2fc","contrast_84556_tstat","contrast_84556_pvalue"
"17664","A_51_P247103","258774","Or4p8","olfactory receptor family 4 subfamily P member 8",0.6709,0.8846,0.7584,-0.8858,-0.8858,-0.7577,0.4616
"17665","A_52_P1116870","19230","Twf1","twinfilin actin binding protein 1",0.671,0.8847,0.7584,0.1123,0.1123,0.099,0.9226
"17666","A_52_P568651","236266","Alms1","ALMS1, centrosome and basal body associated",0.6709,0.8847,0.7584,-1.0038,-1.0038,-0.9615,0.352
"17667","A_52_P135572","320615","Dop1a","DOP1 leucine zipper like protein A",0.671,0.8847,0.7585,-1.3498,-1.3498,-0.6939,0.5028
"17668","A_51_P471830","212670","Catsper2","cation channel, sperm associated 2",0.6711,0.8847,0.7585,-0.6592,-0.6592,-0.434,0.6711
"17669","A_52_P373766","66642","Ctnnbl1","catenin, beta like 1",0.6711,0.8847,0.7586,-1.664,-1.664,-1.3154,0.2063
"17670","A_51_P422429","17536","Meis2","Meis homeobox 2",0.6712,0.8848,0.7586,-0.517,-0.517,-0.4366,0.6712
"17671","A_51_P358122","257932","Or2av9","olfactory receptor family 2 subfamily AV member 9",0.6713,0.8848,0.7587,0.4998,0.4998,0.4355,0.6713
"17672","A_52_P483544","71745","Cul2","cullin 2",0.6714,0.8848,0.7587,1.4845,1.4845,1.5335,0.144
"17673","A_52_P33097","270906","Prr11","proline rich 11",0.6715,0.8848,0.7589,2.6575,2.6575,1.5711,0.1377
"17674","A_52_P178151","21366","Slc6a6","solute carrier family 6 (neurotransmitter transporter, taurine), member 6",0.6715,0.8848,0.7589,0.2047,0.2047,0.1744,0.8641
"17675","A_51_P370967","71517","Vps35l","VPS35 endosomal protein sorting factor like",0.6715,0.8848,0.7588,-0.1036,-0.1036,-0.0681,0.947
"17676","A_51_P106294","103988","Gck","glucokinase",0.6715,0.8848,0.7588,-0.3835,-0.3835,-0.1962,0.8476
"17677","A_52_P436364","269941","Chsy1","chondroitin sulfate synthase 1",0.6716,0.8849,0.759,-1.8395,-1.8395,-1.0629,0.3095
"17678","A_51_P240067","100177","Zmym6","zinc finger, MYM-type 6",0.6718,0.8851,0.759,0.8344,0.8344,0.4371,0.6718
"17679","A_52_P218201","67781","Ilf2","interleukin enhancer binding factor 2",0.6718,0.8851,0.759,-0.2307,-0.2307,-0.2225,0.8273
"17680","A_52_P597323","231637","Ssh1","slingshot protein phosphatase 1",0.6721,0.8853,0.7591,-0.673,-0.673,-0.4382,0.6721
"17681","A_51_P379443","72567","Bclaf1","BCL2-associated transcription factor 1",0.6721,0.8853,0.7592,0.787,0.787,0.6776,0.5103
"17682","A_52_P375037","16341","Eif3e","eukaryotic translation initiation factor 3, subunit E",0.6721,0.8853,0.7591,0.3929,0.3929,0.356,0.7261
"17683","A_52_P153988","100040710","Gm13219","predicted gene 13219",0.6721,0.8853,0.7591,0.925,0.925,0.4644,0.6518
"17684","A_51_P321600","73332","Ccdc30","coiled-coil domain containing 30",0.6722,0.8853,0.7593,-0.8766,-0.8766,-0.4341,0.6722
"17685","A_52_P275080","104884","Tdp1","tyrosyl-DNA phosphodiesterase 1",0.6723,0.8854,0.7593,-1.6334,-1.6334,-0.9315,0.3805
"17686","A_52_P294528","107372","C030016D13Rik","RIKEN cDNA C030016D13 gene",0.6725,0.8856,0.7594,0.5633,0.5633,0.3982,0.6967
"17687","A_51_P511987","13549","Dyrk1b","dual-specificity tyrosine phosphorylation regulated kinase 1b",0.6727,0.8857,0.7595,-1.8464,-1.8464,-1.0703,0.3008
"17688","A_52_P189030","29808","Mga","MAX gene associated",0.6726,0.8857,0.7594,-3.2864,-3.2864,-1.7541,0.1038
"17689","A_52_P610987","114304","Slc28a3","solute carrier family 28 (sodium-coupled nucleoside transporter), member 3",0.6727,0.8857,0.7595,-0.1853,-0.1853,-0.2263,0.8241
"17690","A_52_P632093","98488","Gtf3c3","general transcription factor IIIC, polypeptide 3",0.6726,0.8857,0.7594,1.2071,1.2071,1.3733,0.192
"17691","A_51_P238523","77552","Shisa4","shisa family member 4",0.6727,0.8857,0.7595,-0.5994,-0.5994,-0.4334,0.6727
"17692","A_51_P509083","14202","Fhl4","four and a half LIM domains 4",0.6727,0.8857,0.7594,1.3662,1.3662,1.098,0.2913
"17693","A_52_P102413","106064","Rimoc1","RAB7A interacting MON1-CCZ1 complex subunit 1",0.6727,0.8857,0.7596,-0.6478,-0.6478,-0.5321,0.6013
"17694","A_51_P333680","27411","Slc14a2","solute carrier family 14 (urea transporter), member 2",0.6728,0.8857,0.7596,0.8732,0.8732,0.5093,0.6187
"17695","A_51_P185794","50907","Preb","prolactin regulatory element binding",0.6728,0.8857,0.7596,-0.64,-0.64,-0.4372,0.6728
"17696","A_52_P232314","13665","Eif2s1","eukaryotic translation initiation factor 2, subunit 1 alpha",0.6729,0.8857,0.7597,-0.1006,-0.1006,-0.1181,0.9075
"17697","A_51_P273326","69162","Sec31a","SEC31 homolog A, COPII coat complex component",0.6729,0.8858,0.7597,-0.8464,-0.8464,-0.4342,0.6729
"17698","A_52_P46447","50766","Crim1","cysteine rich transmembrane BMP regulator 1",0.6731,0.8859,0.7598,-0.6648,-0.6648,-0.713,0.4879
"17699","A_52_P311417","66978","Luc7l","Luc7-like",0.6734,0.886,0.76,-0.9559,-0.9559,-0.975,0.3455
"17700","A_51_P422629","237336","Tbpl1","TATA box binding protein-like 1",0.6733,0.886,0.7598,0.3969,0.3969,0.4309,0.6733
"17701","A_52_P361356","66660","Sltm","SAFB-like, transcription modulator",0.6734,0.886,0.7601,-0.7277,-0.7277,-0.7632,0.4568
"17702","A_52_P204843","74663","Tex55","testis expressed 55",0.6734,0.886,0.76,2.5049,2.5049,0.8462,0.4162
"17703","A_52_P303581","56347","Eif3c","eukaryotic translation initiation factor 3, subunit C",0.6734,0.886,0.7599,0.3862,0.3862,0.3293,0.7461
"17704","A_52_P40244","69520","Lce3f","late cornified envelope 3F",0.6733,0.886,0.7599,0.6681,0.6681,0.483,0.6368
"17705","A_51_P261737","59020","Pdzk1","PDZ domain containing 1",0.6734,0.886,0.7599,-0.7139,-0.7139,-0.468,0.6485
"17706","A_52_P600808","237782","Smcr8","Smith-Magenis syndrome chromosome region, candidate 8 homolog (human)",0.6732,0.886,0.7598,0.1396,0.1396,0.1855,0.8551
"17707","A_52_P322941","626870","Gm11992","predicted gene 11992",0.6737,0.8863,0.7601,1.0992,1.0992,1.3557,0.1924
"17708","A_51_P127456","232947","Ppp1r37","protein phosphatase 1, regulatory subunit 37",0.6738,0.8863,0.7602,-0.8192,-0.8192,-0.4342,0.6738
"17709","A_51_P389244","171190","Vmn1r26","vomeronasal 1 receptor 26",0.6739,0.8864,0.7602,0.5614,0.5614,0.58,0.5715
"17710","A_51_P412461","239029","Antxrl","anthrax toxin receptor-like",0.674,0.8864,0.7603,0.6766,0.6766,0.4316,0.674
"17711","A_51_P123564","207474","Kctd12b","potassium channel tetramerisation domain containing 12b",0.674,0.8864,0.7604,-0.5553,-0.5553,-0.4354,0.674
"17712","A_52_P402663","78177","Ninl","ninein-like",0.674,0.8864,0.7603,-0.819,-0.819,-0.4401,0.674
"17713","A_51_P294346","217653","Mis18bp1","MIS18 binding protein 1",0.674,0.8864,0.7603,-0.6067,-0.6067,-0.3608,0.7254
"17714","A_51_P196925","20312","Cx3cl1","C-X3-C motif chemokine ligand 1",0.6741,0.8865,0.7604,1.8768,1.8768,0.8425,0.4182
"17715","A_52_P378719","101592","Efl1","elongation factor like GTPase 1",0.6742,0.8865,0.7605,0.2376,0.2376,0.127,0.9007
"17716","A_52_P252322","18572","Pdcd11","programmed cell death 11",0.6743,0.8866,0.7605,-1.1692,-1.1692,-0.9035,0.3821
"17717","A_51_P421244","110639","Prps2","phosphoribosyl pyrophosphate synthetase 2",0.6745,0.8866,0.7606,0.775,0.775,0.432,0.6745
"17718","A_52_P342963","223626","Them6","thioesterase superfamily member 6",0.6745,0.8866,0.7607,-0.5834,-0.5834,-0.4332,0.6745
"17719","A_51_P365885","12978","Csf1r","colony stimulating factor 1 receptor",0.6745,0.8866,0.7607,0.4248,0.4248,0.5011,0.6238
"17720","A_52_P601192","73699","Ppp2r1b","protein phosphatase 2, regulatory subunit A, beta",0.6745,0.8866,0.7607,-2.0556,-2.0556,-0.8736,0.3949
"17721","A_52_P85334","258742","Or8g17","olfactory receptor family 8 subfamily G member 17",0.6744,0.8866,0.7606,-1.2111,-1.2111,-0.6258,0.5426
"17722","A_52_P478550","381549","Zfp69","zinc finger protein 69",0.6745,0.8866,0.7608,-0.6226,-0.6226,-0.6463,0.5289
"17723","A_51_P356762","17217","Mcm4","minichromosome maintenance complex component 4",0.6747,0.8868,0.7608,-0.6279,-0.6279,-0.4306,0.6747
"17724","A_51_P498403","72029","Cnpy3","canopy FGF signaling regulator 3",0.6749,0.8869,0.7609,0.9663,0.9663,1.0112,0.3274
"17725","A_51_P401069","72000","Lmntd2","lamin tail domain containing 2",0.6748,0.8869,0.7608,0.6787,0.6787,0.4327,0.6748
"17726","A_51_P259029","66959","Dusp26","dual specificity phosphatase 26",0.6748,0.8869,0.7609,0.5225,0.5225,0.4862,0.6346
"17727","A_51_P504833","240843","Brinp2","bone morphogenic protein/retinoic acid inducible neural-specific 2",0.675,0.8869,0.761,-1.8006,-1.8006,-0.8925,0.392
"17728","A_52_P123238","228790","Asxl1","ASXL transcriptional regulator 1",0.6753,0.887,0.7613,0.1875,0.1875,0.2453,0.8091
"17729","A_51_P191046","69193","Platr10","pluripotency associated transcript 10",0.675,0.887,0.7611,-1.7916,-1.7916,-1.3368,0.2033
"17730","A_51_P407209","192786","Rapgef6","Rap guanine nucleotide exchange factor (GEF) 6",0.6754,0.887,0.7615,-0.087,-0.087,-0.0686,0.9462
"17731","A_51_P479933","66556","Drap1","DR1 associated protein 1",0.6753,0.887,0.7613,0.5419,0.5419,0.6117,0.5526
"17732","A_52_P274749","22217","Usp12","ubiquitin specific peptidase 12",0.6755,0.887,0.7615,-2.2914,-2.2914,-2.3831,0.0287
"17733","A_52_P868555","100043812","Gm4665","predicted gene 4665",0.6753,0.887,0.7612,1.3302,1.3302,0.6127,0.552
"17734","A_51_P230873","56150","Mad2l1","MAD2 mitotic arrest deficient-like 1",0.6754,0.887,0.7613,1.4337,1.4337,1.3112,0.2067
"17735","A_51_P211903","27277","Golga5","golgin A5",0.6755,0.887,0.7615,-1.6519,-1.6519,-1.0988,0.291
"17736","A_52_P292213","320736","Vstm4","V-set and transmembrane domain containing 4",0.6755,0.887,0.7615,-0.6915,-0.6915,-0.4306,0.6755
"17737","A_51_P202541","26939","Polr3e","polymerase (RNA) III (DNA directed) polypeptide E",0.6754,0.887,0.7614,-0.4767,-0.4767,-0.4373,0.6676
"17738","A_51_P255565","13990","Smarcad1","SWI/SNF-related, matrix-associated actin-dependent regulator of chromatin, subfamily a, containing DEAD/H box 1",0.6754,0.887,0.7614,0.4886,0.4886,0.4306,0.6754
"17739","A_51_P121915","216454","Rdh16f2","RDH16 family member 2",0.6753,0.887,0.7613,1.1832,1.1832,1.185,0.258
"17740","A_51_P259995","67920","Mak16","MAK16 homolog",0.6752,0.887,0.7611,0.7588,0.7588,0.832,0.418
"17741","A_51_P249127","18763","Pkd1","polycystin 1, transient receptor potential channel interacting",0.6755,0.887,0.7616,-0.9044,-0.9044,-0.4333,0.6755
"17742","A_51_P320444","19878","Rock2","Rho-associated coiled-coil containing protein kinase 2",0.6756,0.887,0.7616,0.4047,0.4047,0.4277,0.6756
"17743","A_52_P604864","50905","Il17rb","interleukin 17 receptor B",0.6756,0.887,0.7616,-0.4478,-0.4478,-0.3089,0.764
"17744","A_51_P328539","13808","Eno3","enolase 3, beta muscle",0.6756,0.887,0.7617,1.2087,1.2087,0.9744,0.3517
"17745","A_51_P286935","74603","Cd200r3","CD200 receptor 3",0.6757,0.8871,0.7617,-0.9318,-0.9318,-0.7056,0.4909
"17746","A_51_P474454","67153","Rnaseh2b","ribonuclease H2, subunit B",0.6757,0.8871,0.7618,0.4537,0.4537,0.4282,0.6757
"17747","A_52_P42704","245308","Zdhhc19","zinc finger, DHHC domain containing 19",0.676,0.8873,0.7618,-0.5445,-0.5445,-0.4811,0.6403
"17748","A_51_P240404","100503185","Btbd8","BTB domain containing 8",0.6762,0.8874,0.762,1.2111,1.2111,0.9845,0.3469
"17749","A_51_P438461","71820","Dync2i2","dynein 2 intermediate chain 2",0.6761,0.8874,0.7619,0.5821,0.5821,0.4309,0.6761
"17750","A_52_P358505","70598","Filip1","filamin A interacting protein 1",0.6762,0.8874,0.762,0.4313,0.4313,0.3406,0.738
"17751","A_51_P273750","14714","Gnrh1","gonadotropin releasing hormone 1",0.6761,0.8874,0.762,-0.9032,-0.9032,-0.5069,0.6237
"17752","A_51_P176661","97031","Tprn","taperin",0.6761,0.8874,0.7619,0.3471,0.3471,0.2743,0.788
"17753","A_51_P174943","16782","Lamc2","laminin, gamma 2",0.6762,0.8874,0.762,-1.9409,-1.9409,-1.1896,0.251
"17754","A_52_P311313","15165","Hcn1","hyperpolarization activated cyclic nucleotide gated potassium channel 1",0.6762,0.8874,0.7621,0.2988,0.2988,0.1219,0.9045
"17755","A_52_P432780","28028","Mrpl50","mitochondrial ribosomal protein L50",0.6765,0.8875,0.7622,-0.0699,-0.0699,-0.0679,0.9469
"17756","A_51_P237129","21432","Tcl1","T cell lymphoma breakpoint 1",0.6767,0.8876,0.7623,1.4461,1.4461,1.1241,0.2761
"17757","A_51_P405912","30937","Lmcd1","LIM and cysteine-rich domains 1",0.6767,0.8876,0.7623,0.7496,0.7496,0.4301,0.6767
"17758","A_52_P461807","71330","Rcbtb1","regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 1",0.6767,0.8876,0.7624,0.5675,0.5675,0.6677,0.513
"17759","A_52_P422050","16502","Kcnc1","potassium voltage gated channel, Shaw-related subfamily, member 1",0.6767,0.8876,0.7624,0.3724,0.3724,0.4261,0.6767
"17760","A_52_P211208","68295","Aar2","AAR2 splicing factor homolog",0.6768,0.8877,0.7624,0.7533,0.7533,0.843,0.4106
"17761","A_52_P539095","243911","Kirrel2","kirre like nephrin family adhesion molecule 2",0.6769,0.8878,0.7625,-0.1328,-0.1328,-0.0958,0.9253
"17762","A_51_P230298","15192","Hdgfl1","HDGF like 1",0.6771,0.8878,0.7627,0.7471,0.7471,0.6652,0.5202
"17763","A_52_P165831","70603","Mutyh","mutY DNA glycosylase",0.677,0.8878,0.7625,-0.4639,-0.4639,-0.3138,0.7589
"17764","A_52_P366790","73902","Psmb11","proteasome (prosome, macropain) subunit, beta type, 11",0.6771,0.8878,0.7626,1.1761,1.1761,0.4584,0.6552
"17765","A_52_P167181","319817","Rc3h2","ring finger and CCCH-type zinc finger domains 2",0.6771,0.8878,0.7626,2.1435,2.1435,0.9015,0.3843
"17766","A_51_P468249","18675","Phex","phosphate regulating endopeptidase homolog, X-linked",0.6772,0.8878,0.7627,-0.734,-0.734,-0.4294,0.6772
"17767","A_51_P480499","18117","Emc8","ER membrane protein complex subunit 8",0.6773,0.8879,0.7627,0.9933,0.9933,0.638,0.5349
"17768","A_52_P22590","545370","Hmcn1","hemicentin 1",0.6773,0.8879,0.7628,-0.1137,-0.1137,-0.0766,0.9405
"17769","A_52_P452697","114716","Spred2","sprouty-related EVH1 domain containing 2",0.6773,0.8879,0.7628,0.6851,0.6851,0.4292,0.6773
"17770","A_51_P481550","102640451","Gm11767","predicted gene 11767",0.6774,0.888,0.7629,-0.7724,-0.7724,-0.4268,0.6774
"17771","A_51_P115018","13821","Epb41l1","erythrocyte membrane protein band 4.1 like 1",0.6774,0.888,0.7629,-0.5386,-0.5386,-0.4267,0.6774
"17772","A_51_P213945","330149","Hfm1","HFM1, ATP-dependent DNA helicase homolog",0.6777,0.888,0.7632,0.5496,0.5496,0.4274,0.6777
"17773","A_51_P285997","101437","Dhx32","DEAH-box helicase 32 (putative)",0.6775,0.888,0.763,-0.73,-0.73,-0.425,0.6775
"17774","A_51_P472943","258421","Or2aa1","olfactory receptor family 2 subfamily AA member 1",0.6776,0.888,0.763,-1.1618,-1.1618,-0.5646,0.5854
"17775","A_52_P912686","332934","Zmynd12","zinc finger, MYND domain containing 12",0.6778,0.8881,0.7632,-5.9253,-5.9253,-3.2636,0.0064
"17776","A_51_P489488","83679","Pde4dip","phosphodiesterase 4D interacting protein (myomegalin)",0.6778,0.8881,0.7632,-0.6708,-0.6708,-0.4347,0.6778
"17777","A_52_P364294","20147","Rs1","retinoschisis (X-linked, juvenile) 1 (human)",0.6779,0.8881,0.7633,-0.8782,-0.8782,-0.5555,0.5914
"17778","A_52_P1059496","76673","5330411O13Rik","RIKEN cDNA 5330411O13 gene",0.678,0.8882,0.7633,1.3034,1.3034,0.6543,0.5269
"17779","A_51_P351803","240869","Zbtb37","zinc finger and BTB domain containing 37",0.6783,0.8884,0.7634,-1.7583,-1.7583,-1.1479,0.2742
"17780","A_52_P631889","21788","Tfpi","tissue factor pathway inhibitor",0.6784,0.8886,0.7635,1.1932,1.1932,1.666,0.1187
"17781","A_52_P166653","18711","Pikfyve","phosphoinositide kinase, FYVE type zinc finger containing",0.6785,0.8886,0.7635,0.6522,0.6522,0.755,0.4609
"17782","A_51_P309066","16204","Fabp6","fatty acid binding protein 6",0.6785,0.8886,0.7635,0.8382,0.8382,0.7325,0.4785
"17783","A_52_P366994","170740","Zfp287","zinc finger protein 287",0.6785,0.8887,0.7636,-1.6975,-1.6975,-1.599,0.1259
"17784","A_52_P322826","665044","Gm7461","predicted gene 7461",0.6788,0.8887,0.7638,0.8352,0.8352,0.7331,0.476
"17785","A_51_P422588","232341","Wnk1","WNK lysine deficient protein kinase 1",0.6788,0.8887,0.7638,1.4893,1.4893,1.3681,0.1907
"17786","A_52_P360413","68558","Ankra2","ankyrin repeat family A member 2",0.6788,0.8887,0.7638,1.2451,1.2451,1.0879,0.3034
"17787","A_51_P455356","20449","St8sia1","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1",0.679,0.8887,0.7639,0.0371,0.0371,0.0186,0.9856
"17788","A_51_P465445","17758","Map4","microtubule-associated protein 4",0.6791,0.8887,0.764,-0.2042,-0.2042,-0.1595,0.8753
"17789","A_51_P225981","219105","Zmym5","zinc finger, MYM-type 5",0.679,0.8887,0.764,-2.3057,-2.3057,-1.5453,0.1548
"17790","A_52_P373369","13619","Phc1","polyhomeotic 1",0.6791,0.8887,0.7641,0.7173,0.7173,0.4254,0.6791
"17791","A_51_P472049","100503359","Ppp1r18os","protein phosphatase 1, regulatory subunit 18, opposite strand",0.6789,0.8887,0.7639,-0.4871,-0.4871,-0.289,0.7767
"17792","A_51_P303791","16323","Inhba","inhibin beta-A",0.6789,0.8887,0.7639,-1.8567,-1.8567,-1.774,0.1024
"17793","A_51_P133037","18938","Ppp1r14b","protein phosphatase 1, regulatory inhibitor subunit 14B",0.679,0.8887,0.7639,-0.3908,-0.3908,-0.4223,0.679
"17794","A_52_P330359","271813","Agbl2","ATP/GTP binding protein-like 2",0.6791,0.8888,0.7641,-0.3478,-0.3478,-0.4227,0.6791
"17795","A_52_P1034723","100040972","Tceal7","transcription elongation factor A (SII)-like 7",0.6792,0.8888,0.7642,0.5913,0.5913,0.428,0.6792
"17796","A_52_P325443","214137","Arhgap29","Rho GTPase activating protein 29",0.6793,0.8889,0.7642,-0.4205,-0.4205,-0.3125,0.7608
"17797","A_52_P315837","19153","Prx","periaxin",0.6794,0.889,0.7643,1.0961,1.0961,0.8607,0.4034
"17798","A_52_P503387","60599","Trp53inp1","transformation related protein 53 inducible nuclear protein 1",0.6796,0.889,0.7644,1.9534,1.9534,1.3325,0.2032
"17799","A_51_P180724","17350","Mlh1","mutL homolog 1",0.6795,0.889,0.7643,0.6713,0.6713,0.4296,0.6795
"17800","A_52_P114243","11773","Ap2m1","adaptor-related protein complex 2, mu 1 subunit",0.6795,0.889,0.7644,0.8778,0.8778,0.4237,0.6795
"17801","A_52_P683287","70821","Spmip4","sperm microtubule inner protein 4",0.6796,0.889,0.7644,0.7181,0.7181,0.4275,0.6796
"17802","A_51_P431916","21429","Ubtf","upstream binding transcription factor, RNA polymerase I",0.6796,0.889,0.7644,-0.64,-0.64,-0.4247,0.6796
"17803","A_51_P464738","20525","Slc2a1","solute carrier family 2 (facilitated glucose transporter), member 1",0.6797,0.889,0.7646,0.973,0.973,0.4377,0.6666
"17804","A_51_P158876","66422","Dctpp1","dCTP pyrophosphatase 1",0.6797,0.889,0.7645,0.6541,0.6541,0.4319,0.6797
"17805","A_52_P678053","16470","Ush1g","USH1 protein network component sans",0.6797,0.889,0.7646,0.7955,0.7955,0.4245,0.6797
"17806","A_52_P11433","320616","B130006D01Rik","RIKEN cDNA B130006D01 gene",0.6797,0.889,0.7645,0.313,0.313,0.2266,0.8247
"17807","A_52_P323914","14772","Grk4","G protein-coupled receptor kinase 4",0.6798,0.889,0.7646,-0.5357,-0.5357,-0.4257,0.6798
"17808","A_52_P623058","109284","R3hdm4","R3H domain containing 4",0.6798,0.8891,0.7647,0.5467,0.5467,0.4233,0.6798
"17809","A_51_P477850","26562","Ncdn","neurochondrin",0.6801,0.8891,0.7648,0.5421,0.5421,0.4268,0.6801
"17810","A_52_P649623","108151","Sema3d","sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3D",0.6801,0.8891,0.7648,0.4969,0.4969,0.423,0.6801
"17811","A_51_P167803","18574","Pde1b","phosphodiesterase 1B, Ca2+-calmodulin dependent",0.6801,0.8892,0.7649,-0.038,-0.038,-0.0372,0.9709
"17812","A_52_P205877","13661","Ehf","ets homologous factor",0.6802,0.8892,0.7649,-0.3898,-0.3898,-0.2844,0.7799
"17813","A_51_P309534","56273","Pex14","peroxisomal biogenesis factor 14",0.6802,0.8892,0.765,0.0115,0.0115,0.0122,0.9904
"17814","A_51_P395705","381707","1700069L16Rik","RIKEN cDNA 1700069L16 gene",0.6804,0.8893,0.7652,-0.064,-0.064,-0.0549,0.9568
"17815","A_51_P519301","257630","Il17f","interleukin 17F",0.6806,0.8893,0.7653,0.6632,0.6632,0.5563,0.5878
"17816","A_51_P446045","30049","Scd3","stearoyl-coenzyme A desaturase 3",0.6806,0.8893,0.7653,-0.4216,-0.4216,-0.4233,0.6806
"17817","A_51_P466448","207785","Csrnp2","cysteine-serine-rich nuclear protein 2",0.6806,0.8893,0.7652,0.4057,0.4057,0.4231,0.68
"17818","A_51_P247963","69299","Asb9","ankyrin repeat and SOCS box-containing 9",0.6806,0.8893,0.7653,-1.1047,-1.1047,-0.8509,0.4108
"17819","A_52_P482925","66870","Serbp1","serpine1 mRNA binding protein 1",0.6808,0.8894,0.7654,1.5099,1.5099,0.8428,0.4151
"17820","A_51_P155909","76640","1700113H08Rik","RIKEN cDNA 1700113H08 gene",0.6813,0.8894,0.7659,-0.1849,-0.1849,-0.1026,0.9207
"17821","A_52_P144363","14186","Fgfr4","fibroblast growth factor receptor 4",0.6811,0.8894,0.7657,0.6789,0.6789,0.7406,0.4693
"17822","A_52_P517905","18222","Numb","NUMB endocytic adaptor protein",0.6813,0.8894,0.7659,-1.5213,-1.5213,-1.4288,0.1717
"17823","A_51_P182592","17308","Mgat1","mannoside acetylglucosaminyltransferase 1",0.6812,0.8894,0.7658,0.076,0.076,0.0825,0.9351
"17824","A_51_P271697","234878","Map3k21","mitogen-activated protein kinase kinase kinase 21",0.6809,0.8894,0.7655,0.6779,0.6779,0.4276,0.6809
"17825","A_51_P177691","14408","Gabrr1","gamma-aminobutyric acid type A receptor subunit rho 1",0.681,0.8894,0.7656,2.1714,2.1714,1.3386,0.2045
"17826","A_51_P124784","235534","Pxylp1","2-phosphoxylose phosphatase 1",0.6813,0.8894,0.766,0.6248,0.6248,0.4197,0.6813
"17827","A_52_P162306","320808","Dcaf5","DDB1 and CUL4 associated factor 5",0.681,0.8894,0.7655,0.1478,0.1478,0.1383,0.8929
"17828","A_51_P395991","666279","Dspp","dentin sialophosphoprotein",0.6812,0.8894,0.7658,0.625,0.625,0.4253,0.6812
"17829","A_52_P200582","72789","Veph1","ventricular zone expressed PH domain-containing 1",0.6811,0.8894,0.7657,-2.9972,-2.9972,-1.0797,0.3136
"17830","A_51_P161542","258719","Or10a3m","olfactory receptor family 10 subfamily A member 3M",0.6811,0.8894,0.7657,-0.7517,-0.7517,-0.3897,0.7063
"17831","A_51_P161257","627626","Ptchd4","patched domain containing 4",0.681,0.8894,0.7655,-0.937,-0.937,-0.424,0.681
"17832","A_51_P483839","12812","Coil","coilin",0.681,0.8894,0.7656,-0.4587,-0.4587,-0.27,0.7929
"17833","A_51_P346045","114674","Gtf2ird2","GTF2I repeat domain containing 2",0.6815,0.8896,0.766,0.699,0.699,0.4221,0.6815
"17834","A_51_P487298","246154","Vasn","vasorin",0.6815,0.8896,0.7661,1.8236,1.8236,1.4297,0.1714
"17835","A_51_P211064","56860","Or52b1","olfactory receptor family 52 subfamily B member 1",0.6815,0.8896,0.7661,0.9305,0.9305,0.5903,0.5647
"17836","A_52_P632191","74164","Nfx1","nuclear transcription factor, X-box binding 1",0.6815,0.8896,0.7661,-0.5062,-0.5062,-0.2926,0.7755
"17837","A_51_P361788","30960","Vapa","vesicle-associated membrane protein, associated protein A",0.6816,0.8896,0.7661,-0.343,-0.343,-0.1523,0.8825
"17838","A_52_P613596","57257","Vav3","vav 3 oncogene",0.6816,0.8896,0.7662,-0.4713,-0.4713,-0.4186,0.6839
"17839","A_51_P338336","21665","Tdg","thymine DNA glycosylase",0.6816,0.8896,0.7662,-3.5348,-3.5348,-2.6592,0.0249
"17840","A_51_P273213","195733","Grhl1","grainyhead like transcription factor 1",0.6819,0.8898,0.7663,1.2315,1.2315,1.0725,0.2989
"17841","A_52_P239850","12914","Crebbp","CREB binding protein",0.6818,0.8898,0.7662,-0.5629,-0.5629,-0.3852,0.7057
"17842","A_52_P37658","56321","Aatf","apoptosis antagonizing transcription factor",0.6818,0.8898,0.7663,0.2603,0.2603,0.2673,0.7924
"17843","A_51_P280158","319322","Sf3b2","splicing factor 3b, subunit 2",0.6819,0.8898,0.7664,-0.4367,-0.4367,-0.4196,0.6819
"17844","A_52_P206881","67229","Prpf18","pre-mRNA processing factor 18",0.682,0.8899,0.7664,-0.1332,-0.1332,-0.0806,0.9369
"17845","A_52_P243425","57442","Kcne3","potassium voltage-gated channel, Isk-related subfamily, gene 3",0.682,0.8899,0.7664,-0.4581,-0.4581,-0.418,0.682
"17846","A_51_P385892","320581","Idi2","isopentenyl-diphosphate delta isomerase 2",0.6823,0.89,0.7666,-1.0312,-1.0312,-1.061,0.304
"17847","A_52_P473953","69274","Ctdspl","CTD small phosphatase like",0.6823,0.89,0.7667,0.282,0.282,0.1622,0.8745
"17848","A_51_P307624","102093","Phkb","phosphorylase kinase beta",0.6824,0.89,0.7667,0.3625,0.3625,0.417,0.6824
"17849","A_51_P362627","21955","Tnnt1","troponin T1, skeletal, slow",0.6824,0.89,0.7667,-0.5666,-0.5666,-0.3842,0.7078
"17850","A_51_P398004","17192","Mbd3","methyl-CpG binding domain protein 3",0.6825,0.89,0.7668,-0.5934,-0.5934,-0.4219,0.6825
"17851","A_51_P433333","93746","Gprc5d","G protein-coupled receptor, family C, group 5, member D",0.6825,0.89,0.7668,1.1208,1.1208,0.7002,0.4989
"17852","A_52_P358720","258482","Or11i1","olfactory receptor family 11 subfamily I member 1",0.6826,0.8901,0.7668,1.4294,1.4294,1.1368,0.274
"17853","A_51_P235863","68744","Zfp740","zinc finger protein 740",0.6826,0.8901,0.7669,1.5839,1.5839,0.534,0.6056
